,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
13,117,9051.47794296343,[0.16735591 0.16780905 0.16401688 0.16013281 0.16469519 0.17599015],8059.334510138622,[ 0.19328991 -0.61811058  0.33163312  0.21919649  0.82231626  0.0516748 ],[ 0.00144427 -0.03667581  0.00442487  0.005604    0.00290583 -0.0033847 ]
14,118,9147.958693690782,[0.16104233 0.16247383 0.1665885  0.16823056 0.17045476 0.17121002],8384.123730819281,[ 0.22199255 -0.60445986  0.29881947  0.2149732   0.73923993  0.12943471],[ 0.00201519 -0.03752327  0.00370303  0.00491687  0.00217542  0.0011657 ]
15,119,9093.694801796979,[0.17733762 0.16889139 0.16552018 0.15882226 0.17016616 0.15926238],8330.812625394257,[ 0.26809903 -0.66720812  0.28352773  0.20496343  0.71063702  0.19998091],[ 0.00186187 -0.03817096  0.00312512  0.00440411  0.00187019  0.00717107]
16,120,9031.913954589663,[0.16715789 0.16463513 0.17105614 0.1659364  0.16953798 0.16167646],8433.023880952782,[ 0.30672018 -0.65470556  0.26610703  0.1976921   0.66436172  0.21982454],[ 0.00338071 -0.03814257  0.00242017  0.00309549  0.00175975  0.00815277]
17,121,8898.593411703634,[0.16151794 0.16709494 0.16317894 0.16599818 0.17006046 0.17214954],8319.650193926893,[ 0.34958224 -0.68550352  0.24723971  0.18487357  0.67703738  0.22677062],[ 0.00453497 -0.03806283  0.00194856  0.00234737  0.0017658   0.00632579]
18,122,8891.442831574886,[0.16468171 0.16795766 0.16347313 0.16914986 0.16762442 0.16711322],8252.32490594766,[ 0.36347604 -0.69739203  0.24034047  0.17850975  0.68599542  0.22907035],[ 0.0041869  -0.03777904  0.00108333  0.00113909  0.00180513  0.00596542]
19,123,8826.754744581813,[0.16839561 0.16094546 0.1663731  0.1644344  0.16957107 0.17028037],8536.80032957647,[ 0.3908543  -0.64247527  0.21057916  0.14661993  0.66981791  0.22460396],"[ 3.57564509e-03 -3.68800795e-02 -2.80817292e-07 -1.11580998e-04
  1.86759248e-03  5.67744954e-03]"
20,124,8951.71762884349,[0.15780356 0.16831501 0.16283873 0.16656429 0.16384192 0.18063649],8443.25575693102,[ 0.40452192 -0.71912269  0.21098456  0.15026314  0.67524183  0.27811124],[ 0.00317161 -0.03647298 -0.00108054 -0.00087665  0.00201067  0.00614664]
21,125,9139.319297087666,[0.16509048 0.1626399  0.15634107 0.17547053 0.16184372 0.1786143 ],8724.507625280094,[ 0.39596751 -0.66568249  0.15184228  0.14489069  0.64796368  0.32501833],[ 0.00185621 -0.03506882 -0.00219191 -0.0015266   0.00206373  0.011914  ]
22,126,9250.310254950065,[0.16468608 0.16639461 0.17496665 0.16419756 0.16890611 0.16084899],8770.955415579572,[ 0.39399812 -0.67020213  0.10449191  0.10822599  0.66126224  0.40222387],[ 0.00108709 -0.03335002 -0.00400879 -0.00257898  0.00197969  0.02096486]
23,127,9302.823078976613,[0.16065446 0.16931502 0.16542057 0.16419109 0.16644646 0.1739724 ],8734.819032488249,[ 0.3835618  -0.68282439  0.08567376  0.10767861  0.66695522  0.438955  ],[ 0.00049189 -0.03102584 -0.0045035  -0.00171444  0.00217336  0.02514753]
24,128,9301.884579484973,[0.1703663  0.16138961 0.16835872 0.17031479 0.16820652 0.16136406],8929.941169542952,[ 0.38350845 -0.6075162   0.05560719  0.08580998  0.65209824  0.43049233],[-0.00067991 -0.02791746 -0.00515716 -0.00273815  0.00235834  0.0298025 ]
25,129,9309.119392626342,[0.1671176  0.16869751 0.16355533 0.16776779 0.16719012 0.16567166],8868.534340691074,[ 0.38755096 -0.61972385  0.01419987  0.06397237  0.65925785  0.49474281],[-0.00110846 -0.02531634 -0.00546682 -0.0029707   0.00258938  0.02982966]
26,130,9384.7844343455,[0.16831476 0.16453998 0.16657254 0.1694749  0.16474342 0.1663544 ],8978.216234125915,[ 0.38976032 -0.59944918  0.01413299  0.06478052  0.63900722  0.49176814],[-0.00133208 -0.02218565 -0.00577018 -0.00168407  0.00280115  0.02825695]
27,131,9507.804992149673,[0.16283379 0.16537582 0.16330978 0.16647385 0.16370026 0.1783065 ],9274.572122827136,[ 0.37347786 -0.58337402 -0.002237    0.06346191  0.61557059  0.53310065],[-0.00103764 -0.0190219  -0.00622891 -0.00247969  0.00291639  0.02626539]
28,132,9496.23633346299,[0.17016311 0.16900325 0.16689909 0.16003122 0.1614308  0.17247252],9230.714277514076,[ 0.38270289 -0.59014873 -0.00579954  0.06115744  0.59840571  0.55368222],[-0.00098229 -0.01565928 -0.00666908 -0.00294647  0.00293435  0.0278671 ]
29,133,9588.196077134598,[0.16426484 0.16934918 0.1668326  0.16908415 0.16256033 0.1679089 ],9092.884542883665,[ 0.38265418 -0.57489809 -0.04149183  0.06360173  0.59831815  0.57181586],[-0.00041362 -0.01202017 -0.00672014 -0.00187993  0.00257944  0.02945267]
30,134,9663.67427373973,[0.16962736 0.16479425 0.1645417  0.16987546 0.1693952  0.16176603],9226.095677167523,[ 0.38022441 -0.5165324  -0.05873757  0.06274241  0.58097244  0.55133071],"[-1.24092371e-05 -7.92724286e-03 -6.69332793e-03 -1.58768765e-03
  2.07736792e-03  3.00856896e-02]"
31,135,10420.888190038562,[0.15859134 0.15856785 0.17837685 0.15178862 0.15613352 0.19654181],10559.731053271196,[ 0.34090778 -0.46305241 -0.08236077  0.05384159  0.51282493  0.63783889],[ 0.00097744 -0.00422749 -0.00662079 -0.0008159   0.00184572  0.02799884]
32,136,10073.717218780515,[0.17289867 0.17329003 0.1752445  0.1689353  0.17324919 0.13638231],9151.709863709448,[ 0.39463517 -0.47634947 -0.1481027   0.06089835  0.59485013  0.57406853],[ 0.00245164 -0.00030424 -0.00458726 -0.00078778  0.00172273  0.03781876]
33,137,10177.099150372915,[0.16764283 0.1680011  0.17741213 0.16973383 0.16461766 0.15259245],8624.955090326308,[ 0.4256412  -0.50505808 -0.16904774  0.04178862  0.63000916  0.57666683],[ 0.00373345  0.00322881 -0.00287135 -0.00098306  0.00164636  0.03157672]
34,138,10466.406541617527,[0.16468592 0.16910508 0.17731624 0.16907851 0.16171248 0.15810176],8237.127208832753,[ 0.45297705 -0.4843223  -0.19370193 -0.01981432  0.65569541  0.5891661 ],[ 0.005151    0.00662134 -0.0007232  -0.00125643  0.00153558  0.02303861]
35,139,10594.369958755218,[0.16304442 0.165308   0.17058056 0.16687267 0.16682434 0.16736999],8253.234376989752,[ 0.44774408 -0.33237718 -0.20031395 -0.06211923  0.54925646  0.59780983],[ 0.00664401  0.01031979  0.00223127 -0.00048106  0.00139367  0.01431067]
36,140,10580.725674038822,[0.15886728 0.16884657 0.17005567 0.16832777 0.16594341 0.1679593 ],8026.491198161117,[ 0.43830457  0.08750988 -0.20990075 -0.11613455  0.25872994  0.5414909 ],[0.00755267 0.01332796 0.00515223 0.00033689 0.00139013 0.00638451]
37,141,10546.07353536409,[0.16677355 0.16847441 0.16909738 0.16322247 0.16974303 0.16268915],8077.105502437277,[ 0.43444702  0.6646547  -0.11429536 -0.11266138  0.2610191  -0.13316409],[ 0.00708032  0.01585704  0.00798083  0.00093264  0.00130584 -0.0010547 ]
38,142,10535.653460374924,[0.16778861 0.16799685 0.16422487 0.16519667 0.16369257 0.17110044],7997.8491444346855,[ 0.36593547  0.6759802   0.13849485 -0.11267125  0.25866521 -0.32640448],[ 0.00653194  0.01785271  0.01074689  0.0011598   0.00137516 -0.00963732]
39,143,10604.604125341497,[0.16498484 0.16407922 0.16355203 0.1647494  0.16726028 0.17537423],7772.6654754897345,[ 0.30476286  0.66765034  0.24864817 -0.11535976  0.26887362 -0.37457523],[ 0.00610764  0.01936659  0.01302585  0.00160156  0.00121251 -0.01490436]
40,144,10584.22439955536,[0.16531965 0.16747831 0.16362587 0.16852755 0.168147   0.16690163],7721.035632131559,[ 0.27380182  0.62981315  0.30422133 -0.10349159  0.27257617 -0.37692088],[ 0.00558175  0.02016901  0.01470744  0.00161159  0.00115817 -0.01380449]
41,145,10586.941056160824,[0.16947896 0.16586114 0.16138507 0.17243836 0.16650521 0.16433127],7660.344722882439,[ 0.24016307  0.63192479  0.32383603 -0.09577966  0.2745521  -0.37469632],[ 0.00483246  0.02062612  0.01555776  0.001723    0.00116757 -0.01286697]
42,146,10578.153637304556,[0.1649982  0.17227736 0.16394517 0.16262945 0.16700379 0.16914602],7736.5248051746785,[ 0.22503315  0.64628466  0.32305561 -0.09032353  0.27219574 -0.37624562],[ 0.00450282  0.02067678  0.01541065  0.00224243  0.00115074 -0.01295829]
43,147,10411.09632599062,[0.17024657 0.16509565 0.16668159 0.16833115 0.17124951 0.15839553],7794.240567167406,[ 0.20284569  0.62546935  0.31724538 -0.06945842  0.27324814 -0.34935015],[ 0.00390452  0.02101788  0.01480874  0.00239734  0.00113212 -0.01178562]
44,148,10291.161470915924,[0.16850132 0.16156066 0.17479802 0.16209245 0.16730683 0.16574071],7745.454729465189,[ 0.20401307  0.60315723  0.37280668 -0.06720112  0.2728725  -0.38564835],[ 0.00345225  0.02064609  0.0139442   0.00267083  0.00122062 -0.01490984]
45,149,10225.39233053769,[0.1638999  0.16525826 0.16615205 0.16235182 0.16899947 0.17333849],7540.506156027243,[ 0.20478399  0.61045414  0.39434714 -0.06681793  0.28242585 -0.42519319],[ 0.0029933   0.0194905   0.01365773  0.0024342   0.00119872 -0.01794949]
46,150,10241.586924561398,[0.16463933 0.16258045 0.16363883 0.1660161  0.16916563 0.17395965],7266.787887574004,[ 0.16729594  0.61895195  0.40243953 -0.04563673  0.29795601 -0.44100671],[ 0.0020155   0.0181507   0.01325932  0.0016801   0.00124384 -0.01756152]
47,151,10140.103816059509,[0.16948777 0.16171751 0.17037492 0.16976754 0.16755278 0.16109948],7242.126906117335,[ 0.12874853  0.59670433  0.40874411 -0.04618642  0.29761102 -0.38562157],[ 0.00088809  0.01655971  0.01267203  0.0011327   0.0014454  -0.01387235]
48,152,10387.271844579098,[0.164503   0.16268365 0.17429139 0.16675502 0.16190184 0.16986511],7324.626989486451,[ 0.12872201  0.58998342  0.45808509 -0.04680906  0.29284479 -0.42282625],"[ 5.25597050e-05  1.45590851e-02  1.20448290e-02  1.37623615e-03
  1.55585960e-03 -1.33559444e-02]"
49,153,10269.052049302205,[0.17401443 0.16923589 0.17616437 0.15456621 0.16844639 0.15757271],7745.494181473825,[ 0.1170374   0.56013946  0.45271837 -0.040589    0.27673436 -0.36604058],[-0.00040563  0.01270849  0.01236102  0.00081554  0.00158302 -0.00988616]
50,154,10181.760875065094,[0.16937513 0.16046822 0.16961297 0.16118022 0.16920285 0.1701606 ],7576.555001211662,[ 0.12058343  0.5467623   0.5113565  -0.03979546  0.28482894 -0.42373572],"[ 1.53295738e-06  1.10140621e-02  1.28717884e-02 -2.15701069e-05
  1.58009442e-03 -1.08101635e-02]"
51,155,9823.699870008506,[0.17410154 0.16332421 0.17502769 0.15403291 0.1727724  0.16074124],7664.571539325572,[ 0.12015128  0.50301571  0.51223439 -0.03508207  0.28164151 -0.38196082],[ 0.00052332  0.00880309  0.01320697 -0.00090567  0.00163095 -0.01033894]
52,156,9657.748146508275,[0.16475216 0.16037745 0.16658981 0.16863042 0.17126054 0.16838963],7400.202099479951,[ 0.12096257  0.49296526  0.56614412 -0.03615036  0.29474432 -0.43866592],[ 0.00113335  0.00598894  0.01350626 -0.00256993  0.00165992 -0.01378598]
53,157,9437.455055792547,[0.17239325 0.164118   0.16345469 0.17086712 0.16980307 0.15936388],7298.524269274718,[ 0.1239784   0.47163178  0.55017284 -0.03672365  0.29755396 -0.40661333],[ 0.00091664  0.00256853  0.01356052 -0.00440753  0.00177729 -0.01633025]
54,158,9082.10956786545,[0.16889424 0.16983493 0.16337172 0.15691501 0.16817899 0.17280511],6922.942413315297,[ 0.12748087  0.42577681  0.62381688 -0.03508282  0.30466436 -0.4466561 ],[ 0.00097211 -0.00131774  0.01322078 -0.00626083  0.00181454 -0.02175583]
55,159,9096.756626633913,[0.16672715 0.16602703 0.16331052 0.17004762 0.16508542 0.16880226],6760.6307444468675,[ 0.13081655  0.33720276  0.644495   -0.03671778  0.38825143 -0.46404796],[ 0.00039133 -0.00549022  0.01221579 -0.00863948  0.00151651 -0.02538719]
56,160,8868.199291147526,[0.17368196 0.17551132 0.14011176 0.17132972 0.17372066 0.16564458],6167.657313697009,[ 0.14568296  0.25076953  0.57900919 -0.04033671  0.54021853 -0.4753435 ],"[-6.70951260e-05 -9.66764858e-03  1.13457403e-02 -1.09911357e-02
  1.15171291e-03 -2.63063165e-02]"
57,161,8876.494798231291,[0.16504847 0.16362033 0.16216962 0.1709668  0.16965788 0.1685369 ],6076.074507170501,[ 0.14662067  0.1596959   0.57257104 -0.042052    0.6351292  -0.47196481],"[-7.49062901e-05 -1.31195268e-02  9.16590688e-03 -1.31241191e-02
  9.79417830e-04 -2.79030632e-02]"
58,162,8980.873464602428,[0.16266419 0.16494361 0.16640618 0.1706152  0.16574459 0.16962623],6028.147067584254,[ 0.1868805   0.04329619  0.58305052 -0.04390479  0.68474705 -0.45406947],[-0.00029908 -0.01663158  0.00685009 -0.01480622  0.00101385 -0.02708785]
59,163,8949.95797170991,[0.16563355 0.15596599 0.18369446 0.16503107 0.16745635 0.16221859],6472.367981535732,[ 0.19474406 -0.08551003  0.59649457 -0.05045898  0.69062077 -0.3458904 ],[-0.00079854 -0.01962395  0.00441623 -0.01583451  0.00109679 -0.02320012]
60,164,9057.482408531787,[0.16227699 0.16490403 0.16967157 0.16714954 0.16422497 0.1717729 ],6448.166866072455,[ 0.24778862 -0.24818921  0.59913717 -0.06550839  0.76902884 -0.30225703],[-0.00145322 -0.02398289  0.00264251 -0.01675179  0.00116998 -0.02099405]
61,165,8934.255053477256,[0.16468244 0.16656426 0.16927037 0.1644891  0.17227679 0.16271704],6587.887083472429,[ 0.26604911 -0.42262527  0.52067096 -0.07554295  0.84906142 -0.13761328],[-0.00235455 -0.02758809  0.00121456 -0.0173887   0.00119153 -0.01538224]
62,166,8860.580631484787,[0.16849497 0.16702489 0.17037752 0.15701267 0.16581047 0.17127948],6593.124716839726,[ 0.26655967 -0.53765561  0.46668801 -0.07725644  0.92262814 -0.04096378],[-0.00372974 -0.03080046 -0.00015257 -0.01813819  0.00140434 -0.01258059]
63,167,8927.417697855022,[0.16525216 0.16351905 0.16520905 0.16647446 0.16386702 0.17567825],6587.49986316113,[ 0.26654651 -0.60537773  0.38916667 -0.10334236  0.97698068  0.07602623],[-0.00479705 -0.03329153 -0.00124437 -0.0196448   0.00143367 -0.0083836 ]
64,168,8968.824152498873,[0.16684967 0.17555772 0.16924402 0.17253793 0.16226768 0.15354298],6095.839808554116,[ 0.28972461 -0.76295848  0.33828831 -0.1194584   1.0327734   0.22163056],[-0.00566369 -0.03524696 -0.00225468 -0.02066665  0.0013438  -0.00070973]
65,169,8979.436292215929,[0.1676637  0.17235461 0.16647848 0.16543487 0.1628832  0.16518514],5817.1408525302595,[ 0.32280789 -0.73105033  0.24304769 -0.12442532  1.05912288  0.23049719],[-0.00616017 -0.03433714 -0.00285089 -0.02125062  0.00101553  0.00047983]
66,170,8656.230323284462,[0.17254178 0.17094111 0.14245378 0.17193505 0.17799374 0.16413454],5779.96257814291,[ 0.3242522  -0.67372816  0.15629399 -0.12454253  1.09747743  0.22024708],[-0.00628249 -0.03185868 -0.0033665  -0.02167611  0.00048439  0.00116674]
67,171,8803.181615002555,[0.1629224  0.17416766 0.16084517 0.16779475 0.16568107 0.16858895],5595.827638969506,[ 0.33304499 -0.73976093  0.15848548 -0.16453136  1.16136121  0.25140061],[-0.00632942 -0.02978291 -0.00661018 -0.02192193  0.00030231 -0.00117954]
68,172,8865.504034564066,[0.15805724 0.16470586 0.1659445  0.16269219 0.16900732 0.17959289],5801.094056738493,[ 0.30685455 -0.64098043  0.08280963 -0.1560381   1.14416354  0.26319082],[-0.00640732 -0.02583401 -0.01014353 -0.02148706  0.00025006 -0.00099811]
69,173,8841.874922806608,[0.16590067 0.17279036 0.17164693 0.15533202 0.1700929  0.16423712],5813.4481663666575,[ 0.30402912 -0.66145265  0.01719399 -0.15386573  1.16227471  0.33182057],[-0.00756574 -0.02254157 -0.01355183 -0.02153896  0.00042355  0.00428207]
70,174,8945.37610470977,[0.16976457 0.1586375  0.1652106  0.16537618 0.16523855 0.1757726 ],6151.850086160017,[ 0.29611397 -0.53690834 -0.06267893 -0.18451287  1.10292347  0.3850627 ],[-0.00861676 -0.01875696 -0.01609685 -0.02244403  0.0007607   0.00715647]
71,175,8895.910138861378,[0.16456237 0.16926225 0.16533075 0.17033933 0.16909191 0.16141339],6036.500871756835,[ 0.29635064 -0.53059042 -0.13751853 -0.20263436  1.14496916  0.42942349],[-0.00854127 -0.01637125 -0.01807799 -0.02254629  0.00108072  0.01294712]
72,176,8777.846672900854,[0.17367939 0.16574729 0.16463979 0.1690322  0.16969965 0.15720168],6014.247431057856,[ 0.30587553 -0.44593532 -0.19971727 -0.221178    1.15468979  0.40626528],[-0.00881064 -0.01394394 -0.01996248 -0.02265398  0.00144745  0.01460353]
73,177,8666.586022950833,[0.16685798 0.17279044 0.16595789 0.16657215 0.16835154 0.15947001],5820.846064997555,[ 0.31242955 -0.43019724 -0.2692716  -0.24519741  1.23080877  0.40142793],[-0.00810549 -0.0121022  -0.02195432 -0.02233264  0.00180833  0.01146142]
74,178,8743.910612547692,[0.16517958 0.1798379  0.15621228 0.16685305 0.16457812 0.16733908],5722.397684896232,[ 0.3178046  -0.39018669 -0.30517413 -0.26316312  1.24742487  0.39329446],[-0.00767089 -0.00988288 -0.02384501 -0.02203978  0.00208384  0.00582446]
75,179,8579.908374382654,[0.16744048 0.17106824 0.16936192 0.17262093 0.17164282 0.14786561],5482.278935726064,[ 0.32705943 -0.24816247 -0.40621278 -0.29787215  1.31597027  0.30921771],[-0.00715206 -0.00619126 -0.02665399 -0.02220477  0.00226977  0.00193533]
76,180,8371.294710199441,[0.17196224 0.16325911 0.1700557  0.16459944 0.16838407 0.16173944],5417.006862586333,[ 0.33327648 -0.06659163 -0.4599372  -0.30040734  1.31308247  0.18057722],[-0.00694546 -0.00290867 -0.02893038 -0.02175807  0.00252761 -0.00839979]
77,181,8308.81132280531,[0.17138519 0.16811469 0.16382373 0.17029794 0.16585623 0.16052223],5389.603229705735,[ 0.341919    0.0777542  -0.44685094 -0.30624233  1.30367425  0.02974581],[-0.00644279 -0.00089217 -0.03055496 -0.02091843  0.00258006 -0.01999103]
78,182,8259.042189953885,[0.17071517 0.17008742 0.16200093 0.16571252 0.16826747 0.16321649],5555.647898216733,[ 0.33775519  0.13865232 -0.35692842 -0.2936481   1.26933401 -0.095165  ],[-0.00533668  0.00090642 -0.03237935 -0.02035366  0.0024714  -0.03238311]
79,183,8168.358071522162,[0.17779683 0.16085205 0.15740014 0.16294421 0.1700936  0.17091317],5832.693853702438,[ 0.33945898  0.15675787 -0.28640725 -0.2580579   1.22046446 -0.17221616],[-0.00381724  0.00272475 -0.03446788 -0.01978845  0.00239146 -0.04404905]
80,184,8173.773665822818,[0.16537268 0.16544007 0.16146639 0.16946563 0.16315443 0.1751008 ],5622.479623749121,[ 0.34971407  0.2053098  -0.28809001 -0.26456461  1.2404694  -0.24283866],[-0.00107404  0.00350466 -0.03741247 -0.01929114  0.00239747 -0.0509376 ]
81,185,7932.183820212418,[0.16403941 0.17375046 0.15799556 0.17993287 0.17571575 0.14856594],5942.519411690679,[ 0.3113171   0.19654547 -0.24805108 -0.2247081   1.15217786 -0.18728126],[ 0.00104662  0.00406741 -0.04050317 -0.01865008  0.00216656 -0.04958435]
82,186,7983.646966743285,[0.16354461 0.16554364 0.15867568 0.16669941 0.16599981 0.17953685],5862.253102707045,[ 0.31176887  0.25164467 -0.24101554 -0.21921311  1.17117196 -0.27435684],[ 0.0016799   0.00473887 -0.04477068 -0.01725087  0.00218023 -0.05813015]
83,187,8129.042363836505,[0.16240253 0.16122501 0.17950311 0.17197712 0.16707905 0.15781317],5811.529615359229,[ 0.3120649   0.25005728 -0.28171301 -0.21260567  1.17556719 -0.24337068],[ 0.00191256  0.00529675 -0.04929963 -0.01567117  0.00219988 -0.05528373]
84,188,8073.461989137901,[0.16700614 0.16866598 0.16391003 0.16407557 0.16762622 0.16871607],5855.160010860784,[ 0.30830554  0.24950023 -0.27315956 -0.17235382  1.12508163 -0.23737402],[ 0.00191474  0.00550283 -0.05063853 -0.01338776  0.00241211 -0.05350446]
85,189,7821.059657882989,[0.16469174 0.16843329 0.16285738 0.16331691 0.16771301 0.17298767],5712.0113663710845,[ 0.30254024  0.25039687 -0.30195913 -0.13926498  1.12429633 -0.23600933],[ 0.00179928  0.00573593 -0.05215382 -0.01149696  0.00256769 -0.04906209]
86,190,7952.1163743973475,[0.16373427 0.16423359 0.16020979 0.16926906 0.16704821 0.17550507],5779.499217098244,[ 0.29869616  0.24929591 -0.35580846 -0.11872426  1.13247735 -0.20593669],[ 0.00064061  0.00556291 -0.05431202 -0.01035831  0.00241652 -0.04281498]
87,191,7961.001355407915,[0.17175233 0.17334595 0.16248456 0.17064382 0.16597271 0.15580063],5960.079581468725,[ 0.29885326  0.25174136 -0.41224988 -0.11802004  1.09494405 -0.11526875],[-0.00034333  0.00541512 -0.05627452 -0.0088224   0.00245626 -0.03092211]
88,192,8007.0865320661505,[0.16748039 0.16408925 0.17665683 0.16475008 0.16255457 0.16446887],5658.585218754255,[ 0.31819445  0.26260643 -0.53000212 -0.1024437   1.13151873 -0.07987379],[-0.00038858  0.00590025 -0.05817971 -0.00696001  0.00243763 -0.02491694]
89,193,8041.438224668671,[0.1672771  0.16443413 0.16436083 0.17304949 0.16696005 0.1639184 ],5699.918901010938,[ 0.31725547  0.20211624 -0.49298849 -0.10606007  1.10255281 -0.02287596],[-0.00013601  0.00611763 -0.05769768 -0.00533133  0.00220268 -0.0191873 ]
90,194,8103.932175581973,[0.16431753 0.16396609 0.18637913 0.15757644 0.16522988 0.16253093],5333.333597140638,[ 0.33690535  0.21417568 -0.61078196 -0.09987112  1.17734267 -0.01777062],[ 0.00029449  0.00611464 -0.0569625  -0.00319027  0.00203485 -0.01418996]
91,195,8043.822478460836,[0.16564615 0.16467407 0.1682957  0.16575711 0.16953242 0.16609454],5338.69301218839,[ 0.32492873  0.18481796 -0.51720953 -0.08958793  1.08505894  0.01199183],[ 0.00051167  0.00593252 -0.05250987 -0.00199672  0.00185615 -0.01027543]
92,196,8076.917187984683,[0.16826969 0.16074082 0.16967381 0.17633488 0.16639252 0.15858827],5251.295169416895,[ 0.33490098  0.18196705 -0.5412228  -0.09508117  1.10588393  0.013552  ],[ 0.00037719  0.00543567 -0.04797951 -0.0009911   0.0017775  -0.0069534 ]
93,197,8289.161962726468,[0.15955567 0.16102564 0.17939426 0.16027258 0.16146435 0.1782875 ],4902.629014728153,[ 0.35248798  0.18612136 -0.62389262 -0.08275587  1.149922    0.01811715],[ 0.00060691  0.00448443 -0.04274384  0.00076915  0.00171423 -0.00636803]
94,198,8403.653424495467,[0.16577385 0.16401148 0.1673406  0.1630769  0.16564229 0.17415489],4924.612742578681,[ 0.32296793  0.15128937 -0.54981304 -0.08174524  1.08472517  0.07257581],[ 0.00038054  0.00349944 -0.03477348  0.00205272  0.00158139  0.00054838]
95,199,8443.516282991739,[0.16749354 0.16726013 0.17081371 0.16147858 0.16766029 0.16529375],4923.694505672806,[ 0.30609613  0.11973794 -0.57530279 -0.07959764  1.08313266  0.1459337 ],[ 0.00040468  0.00258081 -0.02641209  0.00316219  0.00152551  0.00957592]
96,200,8334.200113576266,[0.166262   0.16391712 0.1689425  0.16817483 0.16807269 0.16463086],4833.875736900001,[ 0.3070201   0.04849219 -0.56888754 -0.08075644  1.04695628  0.24717541],[ 0.00066796  0.0018821  -0.01726189  0.00378839  0.0015705   0.01587438]
97,201,8286.493834818495,[0.16795671 0.16893636 0.16936819 0.16947843 0.1665272  0.15773311],4671.913993793637,[ 0.31830646 -0.02885829 -0.56154284 -0.0844837   1.03155844  0.32501992],[ 0.00051765  0.00080742 -0.00824874  0.0042273   0.0015454   0.01866452]
