,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
20,124,11439.88020007741,[0.15807154 0.16028929 0.17921751 0.16739848 0.16153856 0.17348462],10416.818327920984,[ 1.68956535 -0.30565937 -0.00809884 -0.13807626 -1.13802891  0.90029802],"[ 7.21271404e-03  5.04729769e-03  1.03632783e-02  4.08281658e-03
 -1.43142075e-05  2.87045351e-02]"
21,125,11929.065737268735,[0.16345576 0.16614376 0.16592463 0.15945388 0.16288445 0.18213752],11769.074474711275,[ 1.52964801 -0.28127948 -0.00276932 -0.1219468  -1.02671333  0.90306091],[ 0.00663684 -0.0042126   0.00130293  0.00148598  0.00016422  0.02658903]
22,126,12535.882101832163,[0.1601851  0.16494252 0.16629036 0.16624269 0.16405685 0.17828247],12660.332045224899,[ 1.43640708 -0.2719785   0.09311168 -0.1188439  -1.08804311  0.94934675],[0.00686306 0.00526998 0.01693859 0.00561442 0.00043836 0.0278005 ]
23,127,12415.238162721289,[0.16662748 0.17124869 0.15033625 0.17393866 0.16761771 0.1702312 ],12440.218588133846,[ 1.44758121 -0.28169596  0.08466163 -0.11834676 -1.10302354  0.97082341],[ 0.00676181 -0.00161453  0.0083647   0.00460685  0.00087587  0.02986651]
24,128,12593.3445554267,[0.16438628 0.17133201 0.15775128 0.16750151 0.16301611 0.17601281],13175.451966101984,[ 1.36766429 -0.27738956  0.07675921 -0.08527247 -1.03344241  0.95168094],[ 0.0059313  -0.0012064   0.00901966  0.00247506  0.00125752  0.03096409]
25,129,12482.202619643649,[0.16595121 0.15980464 0.16448851 0.16253645 0.15741991 0.18979928],15611.399099660235,[ 1.13932994 -0.22252     0.0633805  -0.06572014 -0.81664916  0.90217887],[ 0.00607772 -0.00172398  0.00389433  0.00396778  0.00156907  0.03300559]
26,130,12426.338041581117,[0.17387666 0.1708425  0.16565445 0.16664878 0.17885544 0.14412217],13349.896399955911,[ 1.38406999 -0.26560256  0.07335436 -0.07651876 -1.03655506  0.92125202],[ 0.00592252 -0.00072608  0.00483933  0.00434231  0.00148913  0.03623306]
27,131,12534.335003245189,[0.15971999 0.16671464 0.16519166 0.16480648 0.17225524 0.17131198],12541.298917435763,[ 1.424507   -0.2853338   0.07808387 -0.03299145 -1.15056741  0.9663018 ],[0.00621563 0.00090135 0.00816854 0.00678354 0.00176749 0.03543475]
28,132,12377.62802758426,[0.16758702 0.17400101 0.16674416 0.17472489 0.16762324 0.14931968],11176.71589612598,[ 1.58732303 -0.33011506  0.08834382  0.08849579 -1.2823502   0.84830262],[0.00587435 0.00256094 0.01618768 0.00879785 0.00224649 0.03481368]
29,133,12563.06509245931,[0.15622599 0.16505078 0.1686585  0.16603104 0.16789859 0.17613511],10701.872202596136,[ 1.51537702 -0.31818401  0.10478985  0.16517001 -1.36959821  0.90244535],[0.00546908 0.00484431 0.02183165 0.01115327 0.00265166 0.03189429]
30,134,12355.287801213284,[0.17458304 0.16606299 0.16944797 0.16514558 0.17128573 0.15347469],10213.207374662292,[ 1.62157882 -0.29686139  0.10117963  0.16867836 -1.37655183  0.7819764 ],[0.00447291 0.00443327 0.0100024  0.00350203 0.00314222 0.02931222]
31,135,12481.974334093185,[0.16530021 0.16781764 0.16194503 0.17491385 0.16404853 0.16597474],10415.2726323543,[ 1.5934967  -0.27863129  0.05878463  0.17539745 -1.34247006  0.79342257],[0.00501419 0.00545269 0.00361468 0.00658798 0.00364066 0.02651469]
32,136,12830.705645342201,[0.16616621 0.16718486 0.1649416  0.16886203 0.16390352 0.16894179],11022.123418797555,[ 1.51794247 -0.27151353  0.04991789  0.17263145 -1.2825004   0.81352212],[0.00469741 0.00656156 0.0044946  0.00660336 0.0040534  0.02343514]
33,137,12738.20285364246,[0.16735228 0.17304854 0.17080246 0.16578002 0.1664637  0.156553  ],10388.595453104303,[ 1.47694574 -0.2969603   0.17232168  0.19206468 -1.34932334  0.80495154],[0.0042001  0.00881312 0.02037021 0.01328563 0.0044768  0.02139604]
34,138,13110.981815952255,[0.16304663 0.17375682 0.16995085 0.16598939 0.16399622 0.16326009],10305.86497382372,[ 1.49925575 -0.26515985  0.12692154  0.19848477 -1.37768271  0.8181805 ],[0.00426103 0.00940374 0.00465026 0.00827035 0.0048021  0.01769736]
35,139,13268.093145636678,[0.1595438  0.168844   0.16098534 0.16815423 0.16735434 0.1751183 ],10106.450033192927,[ 1.4081172  -0.19728043  0.1265252   0.20667615 -1.42771499  0.88367687],[0.00398813 0.01165725 0.01809136 0.01241675 0.0051493  0.01449404]
36,140,13429.321777166282,[0.16421371 0.17633975 0.16278726 0.16656411 0.16319433 0.16690083],10280.778335922678,[ 1.1994343  -0.03310548  0.14145816  0.27748738 -1.39114293  0.80586856],[0.0035291  0.01373668 0.01981011 0.01402696 0.0055438  0.01220586]
37,141,13195.32845365694,[0.17205309 0.15971308 0.1745993  0.17141284 0.17064887 0.15157282],9192.578094479504,[ 0.97849267  0.47369093  0.02614274  0.313643   -1.56539579  0.77342645],[0.0031892  0.0160119  0.00622022 0.00940701 0.0058123  0.01009057]
38,142,13390.808968712752,[0.16345413 0.17945248 0.16390385 0.16234523 0.15872573 0.17211858],10429.57602496145,[ 0.85853486  0.70032732 -0.00266399  0.27332515 -1.32438884  0.4948655 ],[0.00281024 0.01727396 0.00664591 0.01049399 0.0060674  0.00582707]
39,143,13793.260879758393,[0.15858663 0.16221792 0.16449757 0.16598717 0.16807115 0.18063956],10143.991835467325,[ 0.8278051   0.99059865 -0.02267791  0.28833831 -1.41467576  0.33061162],[0.00239409 0.01920835 0.00716639 0.00990821 0.00606391 0.00257503]
40,144,14053.300122628973,[0.16452399 0.16065023 0.17052852 0.17251234 0.16542805 0.16635687],10048.19141618141,[ 0.76530392  0.98226659 -0.02386989  0.30702433 -1.32519634  0.29447138],[0.00179064 0.0206955  0.01125749 0.01192644 0.00625842 0.00216755]
41,145,14516.790014560895,[0.15727346 0.16252753 0.1842211  0.16443542 0.1615147  0.17002779],10097.829993490614,[ 0.63461057  1.03408445 -0.02712284  0.31139672 -1.22643336  0.27346446],[0.00122915 0.02136733 0.012502   0.0126773  0.00647459 0.00215884]
42,146,14275.763471041046,[0.16489372 0.17342573 0.17475918 0.16729263 0.16663667 0.15299207],10072.238592864807,[ 0.55236268  1.0922442  -0.02804452  0.30822196 -1.17232271  0.24753839],[0.00047184 0.02168532 0.00933977 0.01135148 0.00664827 0.0035782 ]
43,147,14199.486098309984,[0.1646179  0.16949641 0.1675841  0.16446461 0.17053317 0.16330381],9835.89096989893,[ 0.38078078  1.1871385  -0.02872664  0.30984186 -1.02925794  0.18022345],[-0.00060199  0.02196538  0.01010375  0.01176757  0.00667888  0.00185447]
44,148,14336.235737005798,[0.16715434 0.16131952 0.17306427 0.16764912 0.17192079 0.15889196],9301.79919594432,[ 0.11586587  1.22682293 -0.03184827  0.43628315 -0.76294134  0.01581766],[-0.00188197  0.02207979  0.01214415  0.01281677  0.00677118 -0.00057541]
45,149,14340.553653200132,[0.16871638 0.16917274 0.17178927 0.161115   0.16677687 0.16242973],9286.316510692932,[-0.11722969  1.19708223 -0.03289608  0.48009716 -0.38034448 -0.14670913],[-0.00302679  0.0216494   0.0209433   0.01682201  0.00706059 -0.00390358]
46,150,14380.142049820552,[0.16531352 0.16462721 0.17774119 0.15775242 0.16693183 0.16763382],8901.50634668092,[-0.2142427   1.21064537 -0.03670312  0.47541869 -0.18946402 -0.24565422],[-0.00390861  0.02122503  0.02044178  0.01583601  0.00728813 -0.00710608]
47,151,14435.55098637635,[0.16546025 0.16818487 0.16761222 0.1609879  0.16642462 0.17133014],8808.588946451651,[-0.29583095  1.16258166 -0.01315142  0.46590946 -0.00417271 -0.31533605],[-0.0047769   0.02060218  0.02140534  0.0152979   0.00749129 -0.00994991]
48,152,14654.625546397328,[0.16576086 0.16929584 0.16690554 0.17353519 0.16736849 0.15713409],9452.926833224075,[-0.33065792  1.06968169 -0.00122931  0.4589366   0.10190218 -0.29863324],[-0.00557079  0.02005167  0.02177107  0.01418565  0.00764537 -0.01117794]
49,153,14931.0531721581,[0.16691349 0.1659016  0.16198325 0.16616431 0.16550156 0.1735358 ],9382.67542880723,[-0.41762747  1.09309301  0.01145059  0.46972364  0.24511946 -0.40175923],[-0.00607431  0.01970501  0.02210029  0.01346524  0.00786272 -0.01345486]
50,154,15540.790719564855,[0.15993618 0.17925902 0.1708583  0.16738463 0.15945845 0.16310342],10690.376364344384,[-0.37510336  1.03554666  0.01072414  0.43097936  0.25704582 -0.35919263],[-0.00611116  0.01933996  0.01853934  0.00942541  0.00808163 -0.01320735]
51,155,16051.14716065461,[0.16045846 0.18213726 0.16248262 0.16119165 0.16051204 0.17321797],11812.122804873383,[-0.3766124   1.05621339  0.0130462   0.38969453  0.28751899 -0.36986071],[-0.00615559  0.01984939  0.02238193  0.01266314  0.00822347 -0.01273551]
52,156,16473.120854553646,[0.16822294 0.16954725 0.16508917 0.16650287 0.16678047 0.1638573 ],12368.272259636275,[-0.3833538   1.03740611  0.01266888  0.38166426  0.30809807 -0.35648352],[-0.00620658  0.02108288  0.02033529  0.00911478  0.00827963 -0.00959884]
53,157,15902.858771134648,[0.17327643 0.15303164 0.1713634  0.15871436 0.17080376 0.17281041],10461.932554538576,[-0.47778473  1.08717005  0.03728332  0.41482523  0.36037436 -0.42186823],[-0.00573882  0.02237244  0.02310482  0.01204045  0.00843522 -0.00739169]
54,158,15880.601749666248,[0.17038684 0.16065243 0.17148051 0.16765365 0.16606189 0.16376469],10062.986490297764,[-0.50721285  0.94028754  0.03983376  0.4333114   0.52422634 -0.43044619],[-0.00526443  0.02222764  0.0218604   0.00967913  0.008484   -0.00508588]
55,159,16052.909285406171,[0.16712847 0.16417457 0.16922803 0.1634686  0.16659979 0.16940055],9869.97882561535,[-0.52424071  0.9231729   0.0626641   0.43805084  0.54011144 -0.43975858],[-0.00466838  0.02162423  0.02381234  0.00906268  0.00846322 -0.00413004]
56,160,16428.469220496718,[0.16176017 0.16929418 0.16597224 0.17014483 0.16392776 0.16890083],10342.450508708018,[-0.4969523   0.89668419  0.06094901  0.43677283  0.51885769 -0.41631142],[-0.00393482  0.02089698  0.02160482  0.00685809  0.00845924 -0.00197926]
57,161,16681.04293900889,[0.16305247 0.16455011 0.16849018 0.16642493 0.16280663 0.17467568],10163.111892197161,[-0.51585281  0.91484601  0.0774323   0.45069662  0.52375799 -0.45088012],"[-3.60887034e-03  2.04890657e-02  2.39705001e-02  6.71116534e-03
  8.45712474e-03 -3.15849232e-06]"
58,162,15846.745952554782,[0.16519242 0.16792788 0.15540422 0.17022185 0.17014065 0.17111299],9804.889856423175,[-0.5213049   0.88231169  0.07110166  0.45330904  0.52654259 -0.41196008],[-0.00323976  0.01997172  0.02304943  0.00954648  0.00837321  0.00348728]
59,163,15984.238294484865,[0.16602498 0.16048442 0.15498835 0.16914558 0.16970471 0.17965196],9369.3666128033,[-0.64049779  0.89690387  0.1197792   0.48567532  0.56600258 -0.42786318],[-0.00346752  0.01916514  0.02193819  0.00848673  0.0081239   0.00559764]
60,164,16589.324590824377,[0.16110012 0.17588214 0.17110951 0.15981481 0.16216659 0.16992682],10027.636780230958,[-0.65365291  0.87432809  0.11927119  0.45169271  0.5341458  -0.32578488],[-0.00361663  0.01825495  0.02051623  0.00757313  0.00799251  0.00909553]
61,165,16470.63535017828,[0.17041911 0.15159095 0.17146949 0.17166312 0.16819745 0.16665987],9212.885330161273,[-0.77917617  0.85736505  0.13262693  0.46420906  0.58262422 -0.2576491 ],[-0.00372311  0.0178513   0.01929549  0.00653959  0.00788779  0.01302172]
62,166,16091.012072946103,[0.17099698 0.15059712 0.1623516  0.17582637 0.16965503 0.1705729 ],8361.294288496756,[-0.86066911  0.77862474  0.13909144  0.50028689  0.63850952 -0.19584348],[-0.00369213  0.01696624  0.01880489  0.00666212  0.00776933  0.01586875]
63,167,16369.807129872352,[0.16261217 0.161217   0.1664303  0.16310847 0.16562865 0.1810034 ],8292.929098725119,[-0.86149937  0.67193661  0.14249463  0.50229786  0.65098135 -0.10621109],[-0.00372029  0.01582156  0.01969256  0.00681587  0.00760348  0.01800264]
64,168,16231.774698811583,[0.16910484 0.16798318 0.16625959 0.16714821 0.16748775 0.16201642],8204.27455306771,[-0.87622278  0.66087533  0.14249143  0.46552122  0.6557754  -0.04844059],[-0.00367416  0.01464624  0.01773808  0.00742874  0.00747451  0.02157737]
65,169,16511.279291468745,[0.15908262 0.16623317 0.16777096 0.1685608  0.16505526 0.17329719],8658.961805316683,[-0.79877441  0.57343577  0.13825086  0.45379362  0.62596033  0.00733381],[-0.00362347  0.01358831  0.01708291  0.00733992  0.00731216  0.02330374]
66,170,16549.1422352679,[0.16770529 0.17023883 0.1678747  0.17128872 0.16782822 0.15506424],8811.264409479569,[-0.80421574  0.55090341  0.13717297  0.40320687  0.62090794  0.09202457],[-0.00377598  0.01258319  0.01684558  0.00747911  0.00715833  0.02556213]
67,171,15807.923581710455,[0.17503121 0.16540426 0.14081624 0.17206078 0.17267817 0.17400934],8196.901982554724,[-0.86731669  0.55983749  0.11901753  0.40547437  0.6606239   0.12236341],[-0.00376577  0.01149542  0.01392552  0.00592468  0.00703226  0.02504737]
68,172,16460.180377120574,[0.16321738 0.16573642 0.1638105  0.16405761 0.16159352 0.18158456],8504.860533816496,[-0.80965554  0.51477882  0.11742598  0.40065569  0.64296859  0.13382646],[-0.00388625  0.01036299  0.01578907  0.00570062  0.00683782  0.02430713]
69,173,16391.04419941611,[0.16866209 0.15234972 0.16522356 0.16621489 0.16710843 0.18044132],8180.794190986637,[-0.84835446  0.43285621  0.12053016  0.41371459  0.6674945   0.21375899],[-0.00369881  0.00898098  0.01197573  0.00659622  0.00666591  0.02579266]
70,174,16143.512848484314,[0.1653782  0.16744619 0.15573662 0.16850468 0.16562451 0.1773098 ],8170.284246087601,[-0.79317692  0.39098455  0.11108563  0.41255721  0.65424991  0.22429962],[-0.00360109  0.00704353  0.01310779  0.00508504  0.00648101  0.02839633]
71,175,16362.905437247515,[0.16071705 0.17242224 0.17094076 0.16111267 0.16483683 0.16997045],8481.1738350312,[-0.71464627  0.30236791  0.11126433  0.3894631   0.63190291  0.27964803],[-0.00350185  0.00441016  0.01006831  0.00687176  0.00617511  0.03066193]
72,176,16527.957308105015,[0.16500858 0.16482384 0.16796332 0.17122098 0.16487188 0.1661114 ],8626.553926154826,[-0.64636627  0.15855574  0.11136711  0.3973835   0.62084543  0.35821449],[-0.00368411  0.00149688  0.00972265  0.0043802   0.00586663  0.03273403]
73,177,17265.935343467332,[0.16019931 0.16400095 0.16871912 0.17547884 0.15720102 0.17440076],9251.927173291542,[-0.52546239  0.0126122   0.10981813  0.40755598  0.57041578  0.42506031],[-0.00375172 -0.00206923  0.00813204  0.00468984  0.00554406  0.03365152]
74,178,17260.15322402695,[0.16662509 0.16330533 0.16298924 0.17305997 0.16893083 0.16508955],9415.282820577631,[-0.41720157 -0.14305694  0.11094599  0.41578546  0.56804905  0.46547801],[-0.0037946  -0.00559263  0.00645744  0.00484492  0.00513385  0.03561661]
75,179,16749.203993895502,[0.17280196 0.17019844 0.14894899 0.16665859 0.1744392  0.16695282],9107.22515478031,[-0.30790319 -0.30796371  0.09947977  0.41714074  0.59650698  0.5027394 ],[-0.00384304 -0.00980255  0.00339174  0.00480168  0.0047769   0.03612446]
76,180,16667.200443221263,[0.17013857 0.17135866 0.15686716 0.16890789 0.16929473 0.16343299],8896.052357710874,[-0.18149375 -0.46009563  0.10187854  0.43074302  0.60666183  0.50230599],[-0.00377196 -0.01410349  0.00204533  0.00816364  0.00449874  0.03492532]
77,181,17163.383285021446,[0.16070069 0.17092633 0.16789652 0.17167805 0.16249633 0.16630207],9050.660614376106,[-0.09129929 -0.52891625  0.1038938   0.44915709  0.56054965  0.50661499],[-0.003642   -0.01697798 -0.00242996  0.00697122  0.0042752   0.03284743]
78,182,17294.94558910247,[0.16847947 0.16094316 0.1664141  0.16829023 0.16774843 0.16812461],9389.212729948164,[-0.0833147  -0.49616223  0.10077296  0.4405766   0.54807097  0.49005641],[-0.00351157 -0.01690344 -0.00629648  0.00904499  0.00406375  0.03110818]
79,183,17101.91742790773,[0.17331625 0.1759284  0.1670516  0.16972025 0.16759766 0.14638584],8521.409146888598,[-0.02728377 -0.63313218  0.08589107  0.4919642   0.60051709  0.4820436 ],[-0.00334618 -0.01761678 -0.01312997  0.00945082  0.00393344  0.02966508]
80,184,17124.367692703545,[0.16492646 0.16454042 0.1617536  0.16857772 0.16427017 0.17593163],8755.791456236944,[ 0.0473351  -0.60924557  0.05713756  0.48501934  0.57691185  0.44284171],[-0.00287666 -0.01640366 -0.01597871  0.01001637  0.00374731  0.02555025]
81,185,17176.628285357016,[0.16022667 0.17079852 0.16490201 0.16248989 0.16291159 0.17867132],8657.773493525667,[ 0.11993304 -0.63341558 -0.01148545  0.47973087  0.57210234  0.47313477],[-0.00257225 -0.01572145 -0.02202358  0.01028601  0.00346069  0.02300725]
82,186,16302.004389368598,[0.17525571 0.17535583 0.17749918 0.16458768 0.17410945 0.13319215],7463.954477919784,[ 0.2359347  -0.72184571 -0.06526565  0.52162277  0.65804807  0.37150582],[-0.00248441 -0.01426502 -0.02701704  0.01052715  0.00303449  0.02149471]
83,187,16172.021739873351,[0.16803124 0.16866291 0.16579036 0.16322917 0.17475348 0.15953284],7421.434945030303,[ 0.23740629 -0.60058447 -0.13633096  0.50987611  0.68864245  0.30099059],[-0.00242212 -0.01313736 -0.03185586  0.00970504  0.00254523  0.01686134]
84,188,16353.402306386886,[0.16673111 0.1661294  0.18228308 0.16645919 0.16346493 0.15493229],7110.218230781585,[ 0.25070245 -0.53629714 -0.24269621  0.53755407  0.71296485  0.27777198],[-0.00233321 -0.01207501 -0.03528815  0.00981223  0.0023532   0.01188148]
85,189,16589.664207690876,[0.16494125 0.16772854 0.16919741 0.16705363 0.16498663 0.16609255],7093.11479468851,[ 0.25233793 -0.49476567 -0.2558898   0.56412945  0.71781334  0.21637474],[-0.00216291 -0.0110407  -0.03505479  0.00890084  0.00209226  0.00624951]
86,190,16616.530370805915,[0.16788802 0.16295701 0.16289182 0.17169701 0.16822016 0.16634598],7420.93122550439,[ 0.24336164 -0.43951165 -0.25728653  0.68581153  0.69364848  0.07397653],[-0.00196146 -0.00979172 -0.0336641   0.00877592  0.00186393  0.00018818]
87,191,16760.971708354256,[0.16246009 0.16897717 0.1615167  0.16891507 0.16467476 0.1734562 ],7435.054172304568,[ 0.23884551 -0.4479154  -0.26589644  0.90447187  0.69005663 -0.11956217],[-0.00169341 -0.00911165 -0.03226415  0.00909868  0.00172498 -0.00663254]
88,192,17118.73742220963,[0.16493554 0.16034135 0.16572562 0.16965641 0.16175958 0.17758149],7509.233999262041,[ 0.23905229 -0.32964568 -0.28152857  0.99979895  0.67735497 -0.30503197],[-0.00155817 -0.0082162  -0.03198865  0.00847992  0.00154816 -0.0130462 ]
89,193,17141.33761250171,[0.16782558 0.17200617 0.17732673 0.16788368 0.15880373 0.15615412],7324.219199804254,[ 0.24715527 -0.275061   -0.30516669  1.03404629  0.66266777 -0.36364164],[-0.00133954 -0.00774248 -0.03118685  0.0087184   0.00129874 -0.01670947]
90,194,17778.71577154297,[0.15654852 0.16581099 0.1638771  0.16466689 0.16272218 0.18637432],6889.003099696736,[ 0.25604167 -0.27057319 -0.25640936  1.1255471   0.71356644 -0.56817266],[-0.00107252 -0.0068274  -0.02753823  0.00894955  0.00069785 -0.02179112]
91,195,17770.061350570257,[0.16874193 0.16265206 0.16500859 0.17072939 0.16856078 0.16430726],7219.21757938838,[ 0.17618278 -0.16214362 -0.19330478  1.01529122  0.68846567 -0.52449126],[-0.00100042 -0.00580405 -0.02638753  0.00936568  0.00021079 -0.02004108]
92,196,17615.96311803015,[0.17129355 0.17637442 0.17482395 0.16617452 0.16642413 0.14490942],7507.043167556885,[ 0.17263518 -0.16359133 -0.22634225  0.99994138  0.6554256  -0.43806857],[-0.00084514 -0.00519674 -0.02436747  0.00951893 -0.00016027 -0.01892888]
93,197,18590.586212857157,[0.1628513  0.1586818  0.190868   0.1550074  0.15506644 0.17752508],6429.886275677421,[ 0.20788434 -0.13064395 -0.31944787  1.2169706   0.75152334 -0.72628647],[-0.00053585 -0.00422076 -0.0227986   0.01050085 -0.00059552 -0.02336672]
94,198,18431.27479424403,[0.16697743 0.16939691 0.15925429 0.16685969 0.16798418 0.1695275 ],6357.910878150222,[ 0.18463865 -0.13318313 -0.1375353   1.12921593  0.57355141 -0.61668757],"[-1.24189039e-05 -3.28270013e-03 -1.53433707e-02  9.63377884e-03
 -1.15926108e-03 -2.19352403e-02]"
95,199,19203.8791721898,[0.1666137  0.18347504 0.15497396 0.15743472 0.15801564 0.17948695],5676.902261396995,[ 0.21540386 -0.17109856 -0.14358731  1.24479452  0.62272657 -0.76823907],[ 0.00044676 -0.00252858 -0.01297805  0.00919903 -0.00168375 -0.02071048]
96,200,19106.93369813484,[0.1689626  0.16923368 0.17125547 0.16861912 0.16418162 0.15774752],5832.458343660821,[ 0.21153664 -0.15562659 -0.12800323  1.21125878  0.35739886 -0.49656446],[ 0.00121573 -0.00060204 -0.00937596  0.00904514 -0.00227669 -0.01530153]
97,201,19209.751382464925,[0.16119941 0.16082311 0.1603905  0.1737401  0.17325009 0.17059679],6201.664036997604,[ 0.19347466 -0.14200618 -0.11648623  1.23285265  0.35131902 -0.51915391],[ 0.00202423  0.00100684 -0.00528183  0.00797767 -0.00299335 -0.01302582]
98,202,20288.052917929297,[0.15987545 0.1603864  0.17059834 0.16902404 0.15936397 0.18075181],6233.072084253365,[ 0.19505551 -0.14362404 -0.12531461  1.33256126  0.35305645 -0.61173456],[ 0.00252636  0.00184373 -0.00557008  0.00850317 -0.00322972 -0.01098805]
