,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
11,62,10081.65252116409,[0.14659426 0.16842501 0.18081538 0.16186636 0.16381113 0.17848786],12424.863953883345,[-0.68570024 -0.33872256  0.13722105  0.75002419  0.70289554  0.43428203],[-0.00646086 -0.01350546 -0.0014372   0.01614845  0.00756137  0.01537749]
12,63,10029.828384309338,[0.16947864 0.16592221 0.16724335 0.16587638 0.17020106 0.16127836],12205.595363442222,[-0.70634263 -0.37293895  0.01924745  0.75618134  0.8423865   0.46146629],[-0.00781739 -0.01529986  0.00031848  0.01500027  0.00760455  0.02362519]
13,64,10315.498413751384,[0.16844742 0.17752061 0.1686359  0.16603798 0.16485048 0.15450761],11583.843813890555,[-0.75869065 -0.43049771  0.01811178  0.80444758  0.90299621  0.46363279],[-0.00885434 -0.0154384   0.00182252  0.01386652  0.00786554  0.02646938]
14,65,10298.021160305012,[0.16801951 0.16107859 0.16797527 0.1698412  0.16876269 0.16432275],11848.642116539711,[-0.70029505 -0.35906227  0.0178184   0.70280029  0.89253388  0.44620475],[-0.00944168 -0.01194281  0.00378251  0.0131607   0.00831372  0.02403148]
15,66,10333.10068139065,[0.16164783 0.17666806 0.16599738 0.16577938 0.16603252 0.16387483],11682.035051688597,[-0.69129539 -0.41879484  0.0180627   0.71150043  0.91870073  0.46182637],[-0.0098336  -0.01361541  0.00555161  0.0127737   0.00876881  0.02065863]
16,67,10278.048185297244,[0.16257889 0.15447529 0.17168909 0.15924733 0.1701242  0.1818852 ],12506.26134631024,[-0.62660427 -0.35328462  0.01728984  0.63170289  0.87137621  0.45951996],[-0.01037902 -0.01413194  0.00692586  0.01233274  0.00897917  0.01707168]
17,68,10247.375805209927,[0.16557712 0.16826197 0.168013   0.16639022 0.16804413 0.16371357],12453.906165709153,[-0.62340715 -0.38469911  0.01745468  0.63156604  0.90705564  0.45202989],[-0.01113471 -0.01448044  0.00843972  0.01132348  0.00931683  0.01768443]
18,69,10225.145971965701,[0.16749412 0.16695914 0.17306245 0.17407848 0.16522913 0.15317668],12182.665064528843,[-0.63908923 -0.40676611  0.01848864  0.67290538  0.93067205  0.42378926],[-0.01188205 -0.01459334  0.00964899  0.01029559  0.0095455   0.0164977 ]
19,70,10299.815520208223,[0.16648632 0.16158492 0.17019646 0.175571   0.1629317  0.1632296 ],12528.185634069183,[-0.63818343 -0.38634549  0.05506377  0.69444367  0.89131768  0.3837038 ],[-0.01246951 -0.01377136  0.0112212   0.00990136  0.00934946  0.01143874]
20,71,10301.952625587306,[0.16553402 0.17115594 0.1616601  0.1617459  0.16896964 0.1709344 ],12409.105445662128,[-0.68715275 -0.4006921   0.13216477  0.68063343  0.91260786  0.36243878],[-0.01288955 -0.01433454  0.01288551  0.00996858  0.00874392  0.00659177]
21,72,9912.394411795798,[0.15172945 0.17287367 0.18031463 0.16467929 0.1703014  0.16010156],12647.129278052955,[-0.59064971 -0.38814012  0.15893366  0.63497859  0.90322564  0.28165195],[-0.01326022 -0.01415095  0.01346976  0.00964786  0.00837683  0.00330978]
22,73,9978.485420436837,[0.16992364 0.16688826 0.16394129 0.1657031  0.16469272 0.168851  ],12343.671937154666,[-0.74884853 -0.40096018  0.24044392  0.65129331  0.96369487  0.29437661],[-0.01482497 -0.01354902  0.01451971  0.00880167  0.00763796 -0.00311545]
23,74,10203.29638327721,[0.16746748 0.16995042 0.16476033 0.16672594 0.16855664 0.1625392 ],12520.528393115508,[-0.75857389 -0.34370209  0.23962928  0.6565029   0.98255945  0.22358435],[-0.01600239 -0.01298075  0.01495778  0.00788736  0.0068232  -0.00804359]
24,75,9682.456344582894,[0.17563515 0.13481415 0.16478484 0.17343466 0.17643272 0.17489848],13133.292249414411,[-0.73034821 -0.21818961  0.22275587  0.61807918  0.94104322  0.16665954],[-0.01670322 -0.01149367  0.01529364  0.00726784  0.00661595 -0.01234221]
25,76,9853.270092795346,[0.17121694 0.16440611 0.16598645 0.16824012 0.16426283 0.16588756],12932.06671913448,[-0.89578172 -0.22251053  0.34833186  0.64501856  1.04184039  0.08310144],[-0.01722758 -0.01375208  0.01422983  0.00646907  0.00640978 -0.01582762]
26,77,9548.779819149071,[0.16870227 0.15503609 0.1742726  0.17095557 0.17262578 0.1584077 ],13353.762463803358,[-0.85100616 -0.15513255  0.3418471   0.57737851  1.01278304  0.07413007],[-0.01707615 -0.01574712  0.01341583  0.00594272  0.00618169 -0.01720594]
27,78,9456.41230035908,[0.16469308 0.16299754 0.17189385 0.16814354 0.16743872 0.16483327],13670.695684968823,[-0.81364953 -0.1467957   0.34113132  0.5635989   1.03927997  0.01643504],[-0.01706644 -0.0181008   0.0128006   0.00530454  0.00594572 -0.022976  ]
28,79,9471.256960758807,[0.17786883 0.16692151 0.14351499 0.18108957 0.16170466 0.16890043],12519.108750068644,[-0.94977202 -0.16080805  0.32129281  0.66662109  1.12871704 -0.00605088],[-0.01718691 -0.02009536  0.01245743  0.00462472  0.00554296 -0.02823195]
29,80,9394.445322966028,[0.16784736 0.17658062 0.1662388  0.15091408 0.1658485  0.17257065],11574.27128503529,[-0.7621212  -0.1828385   0.28663024  0.45970225  1.20535081 -0.00672361],[-0.01639205 -0.02151225  0.01003272  0.00537112  0.00457799 -0.03021278]
30,81,9535.715560619077,[0.16685267 0.17002104 0.16455219 0.16679131 0.16509844 0.16668435],11524.06567037528,[-0.71343892 -0.19018028  0.24938084  0.44364343  1.21745126 -0.00685634],[-0.01555479 -0.02265784  0.00781953  0.00421807  0.00341026 -0.02867153]
31,82,9467.551991043221,[0.16546242 0.15931687 0.17444606 0.16224867 0.16770303 0.17082295],11671.90527379902,[-0.68319145 -0.17821445  0.24401077  0.42338049  1.20090361 -0.00688897],[-0.01444651 -0.02383238  0.00581203  0.00331261  0.00238272 -0.02563495]
32,83,9511.98940828072,[0.16477935 0.16086851 0.16855675 0.17079823 0.16871307 0.1662841 ],12233.593536669616,[-0.64755129 -0.19320809  0.23658332  0.41595196  1.19481332 -0.00658922],[-0.01345346 -0.02463763  0.00439628  0.00176558  0.00136845 -0.0215926 ]
33,84,9447.116817182405,[0.16391051 0.15940332 0.16632004 0.1647917  0.17295451 0.17261992],12907.86984469768,[-0.59950755 -0.21806908  0.22225033  0.38716153  1.21458926 -0.00642449],[-0.01245566 -0.02623523  0.00321748  0.00086041  0.0007699  -0.01776223]
34,85,9408.385751609607,[0.16775929 0.16872367 0.1741148  0.16813555 0.16273894 0.15852775],12513.727062433303,[-0.61996802 -0.32302016  0.23854272  0.40127288  1.27636213  0.02681045],[-0.01170569 -0.02840232  0.00192289 -0.00035485  0.00092302 -0.01268074]
35,86,9379.403615394636,[0.16598523 0.16229089 0.16408405 0.17191296 0.16535906 0.17036781],12604.376344865217,[-0.58805487 -0.31135292  0.21381867  0.39880367  1.25351943  0.03326602],[-0.01085196 -0.02925587  0.00137899 -0.0014197   0.00034572 -0.01098286]
36,87,9319.360845278326,[0.16394486 0.16649081 0.16457978 0.16199893 0.16758057 0.17540505],12608.3063759599,[-0.57462045 -0.34903009  0.20566067  0.38506749  1.25204598  0.08087641],[-0.01003948 -0.03089017  0.00049377 -0.00171089 -0.00044174 -0.00807874]
37,88,9311.077096823303,[0.16376289 0.16879703 0.16227082 0.16788185 0.16748679 0.16980062],12735.848145555336,[-0.54297391 -0.40867661  0.16719813  0.38368638  1.24461955  0.15614646],[-0.00949622 -0.03207563 -0.00070868 -0.0027048  -0.00117352 -0.00289071]
38,89,9362.844446426163,[0.17607021 0.16442512 0.17068805 0.15656636 0.17014674 0.16210354],12475.403704479004,[-0.58097496 -0.44751538  0.12215916  0.37003174  1.30444087  0.23185856],[-0.00914752 -0.03301706 -0.00238341 -0.0034317  -0.00171564  0.00253848]
39,90,9266.891425717173,[0.16794065 0.16463314 0.16831738 0.16572392 0.16897233 0.16441257],12530.427899294886,[-0.45713104 -0.4638156   0.08917313  0.27636803  1.30340578  0.2519997 ],[-0.00786324 -0.03367313 -0.00327703 -0.00520733 -0.00150978  0.00562424]
40,91,9067.241567902653,[0.16598414 0.16874404 0.16641793 0.16619191 0.17056849 0.16209349],12455.736145113013,[-0.3359347  -0.51952716  0.08764874  0.19338149  1.3130765   0.26135512],[-0.00661825 -0.0355718  -0.00404812 -0.00707829 -0.00126555  0.00649823]
41,92,9095.45737634031,[0.16255051 0.16623716 0.16101398 0.16738659 0.16895583 0.17385594],12908.99502164911,[-0.2182133  -0.54079109  0.08196204  0.12033859  1.28844741  0.26825634],[-0.00578313 -0.03673363 -0.00522735 -0.00918218 -0.00104652  0.00425542]
42,93,9021.06097977399,[0.16635189 0.16457687 0.16768053 0.1666187  0.16903181 0.1657402 ],13111.943288934608,[-0.13726197 -0.55654185  0.08052846  0.07664791  1.27611297  0.26051448],[-0.0052774  -0.03768353 -0.00694731 -0.01075378 -0.00049139  0.00504168]
43,94,9214.746269967398,[0.16023667 0.16218158 0.16363548 0.16801747 0.16450961 0.1814192 ],13712.065423697279,[-0.0626124  -0.56018002  0.0772294   0.02847122  1.23037149  0.28672031],"[-4.89061858e-03 -3.84589211e-02 -8.45283876e-03 -1.21796031e-02
  6.51165880e-05  4.82225946e-03]"
44,95,9195.143489139184,[0.16667465 0.17111722 0.16309679 0.16673866 0.16512415 0.16724853],13301.49650268451,[-0.03967509 -0.62541092  0.07095202  0.02930495  1.25413829  0.31069076],[-0.00472707 -0.03805908 -0.00956903 -0.01248687  0.00066441  0.01008986]
45,96,9312.242386913591,[0.16286173 0.1657227  0.16003907 0.16949807 0.16601271 0.17586572],13680.691479231762,[-0.02506706 -0.56945777  0.01222677  0.02934724  1.23012278  0.32282804],[-0.00452285 -0.03714573 -0.01100459 -0.01263351  0.00089378  0.01379502]
46,97,9518.48120737193,[0.15771705 0.16379684 0.17305345 0.16906148 0.16455169 0.17181949],14055.414785489873,[-0.01270764 -0.55686284 -0.01217908  0.02962055  1.20845921  0.3436698 ],[-0.00440416 -0.03755199 -0.01275446 -0.01183361  0.0012311   0.01952104]
47,98,9530.165643847366,[0.16784585 0.1679856  0.16547566 0.16613952 0.16775624 0.16479712],14065.354791339292,[-0.01280598 -0.56163975 -0.02644221  0.02954633  1.21716151  0.3541801 ],[-0.0046593  -0.03662206 -0.01247849 -0.01025194  0.00166095  0.02572021]
48,99,9513.565283506285,[0.1715648  0.16272488 0.1685068  0.16646979 0.16801651 0.16271722],14234.358901000513,[-0.0130036  -0.53597518 -0.03310434  0.02911129  1.21038251  0.34258932],[-0.00467011 -0.03470731 -0.01226918 -0.0090146   0.00213417  0.02859629]
49,100,9422.97551951589,[0.16647551 0.16567291 0.16611999 0.16866106 0.16825534 0.16481518],14251.991091209211,[-0.01285013 -0.52709597 -0.06706212  0.02914539  1.20888505  0.36897777],[-0.00428646 -0.0331322  -0.01170596 -0.00799201  0.00260908  0.02810606]
50,101,9531.016217832861,[0.16821403 0.17168636 0.1643864  0.16584169 0.16283324 0.16703827],13804.122699329135,[-0.01354423 -0.57465431 -0.07480321  0.03028644  1.23342495  0.39929036],[-0.00399847 -0.03154948 -0.01141722 -0.00704287  0.00296308  0.02571227]
51,102,9761.40593780682,[0.16424366 0.16066192 0.16310288 0.16981938 0.16208943 0.18008273],14388.92140034794,[-0.01311529 -0.51029738 -0.07193116  0.03032289  1.17049765  0.3945233 ],[-0.00342153 -0.02896753 -0.01109937 -0.00608312  0.00299166  0.02371   ]
52,103,9771.517501119706,[0.16493727 0.16763076 0.16588309 0.16078624 0.16363226 0.17713038],14417.554420381923,[-0.01296899 -0.52441914 -0.07751046  0.02923     1.1482828   0.43738579],[-0.00273736 -0.02648127 -0.01062    -0.00446872  0.00289038  0.02595809]
53,104,9820.119606769647,[0.16745327 0.17052503 0.1683508  0.17195646 0.16439192 0.15732252],13741.651022827613,[-0.01374067 -0.55737692 -0.08256268  0.03180208  1.19436643  0.42751176],[-0.00219096 -0.02368627 -0.01019681 -0.00366673  0.00242639  0.02943705]
54,105,9897.514030101394,[0.1695324  0.16376236 0.16520093 0.16704543 0.16748725 0.16697163],14064.059370824347,[-0.01376575 -0.49144344 -0.08060011  0.03139276  1.1360979   0.41831865],[-0.00154024 -0.02028024 -0.0093986  -0.00233581  0.00181814  0.02833816]
55,106,10204.554583510973,[0.16617482 0.16458382 0.19406723 0.15897422 0.16498053 0.15121938],13591.70334714745,[-0.01464334 -0.51776857 -0.11844078  0.03194708  1.19984031  0.4190653 ],[-0.00061752 -0.01707142 -0.0086361  -0.0009797   0.00150167  0.02682894]
56,107,10544.689367463096,[0.16199732 0.17159439 0.17339632 0.16386254 0.16232667 0.16682277],13334.82812127013,[-0.01499492 -0.55536199 -0.12981868  0.03309078  1.22517557  0.44190924],"[ 5.75742033e-04 -1.35554727e-02 -4.52604313e-03 -3.82750450e-05
  1.58630191e-03  2.19084907e-02]"
57,108,10652.508826269795,[0.17004051 0.16340321 0.1762235  0.17218848 0.16173779 0.15640651],12680.975776300647,[-0.01625368 -0.53527815 -0.14583317  0.03632173  1.23396422  0.42707906],[ 0.0017083  -0.00893049 -0.00026429  0.0011165   0.00175114  0.01849485]
58,109,10781.315548323839,[0.16015585 0.17004899 0.17133853 0.16541303 0.16620326 0.16684035],12626.149958337799,[-0.01587916 -0.55524743 -0.09143383  0.0366496   1.20156834  0.42434248],[ 0.00309784 -0.00488418  0.00393246  0.00287147  0.00147707  0.01249169]
59,110,10632.332698804608,[0.16518356 0.16976768 0.16966872 0.16535731 0.16887348 0.16114925],12326.703499215908,[-0.01589872 -0.57135937 -0.04764989  0.03673334  1.1918746   0.40630003],[ 0.00396247 -0.0005882   0.00790734  0.00455243  0.00138893  0.00711322]
60,111,10766.963830032284,[0.16120531 0.16792752 0.16602125 0.16520453 0.16760601 0.17203538],12449.498341837594,[-0.01542015 -0.57726918  0.35265224  0.03651148  1.20189712  0.00162849],[ 0.00441465  0.00321591  0.01152815  0.00559086  0.00126796 -0.00080665]
61,112,10797.01825260395,[0.16933435 0.16851682 0.16295226 0.16766975 0.1629572  0.16856962],11934.763143052816,[-0.01638953 -0.30585941  0.50579936  0.03842527  1.04153258 -0.26350828],[ 0.00454001  0.00681979  0.01499714  0.00650459  0.00148667 -0.00512787]
62,113,10890.641387053345,[0.16212851 0.16408102 0.16612609 0.1672196  0.16808081 0.17236396],11876.719921649721,[-0.0161613   0.08109867  0.59020033  0.03908001  0.66657129 -0.360789  ],[ 0.00485844  0.01002285  0.01772905  0.0073764   0.0012618  -0.00746384]
63,114,10889.818519263023,[0.1685743  0.1680733  0.16263342 0.16573358 0.16602858 0.16895683],11625.501173033372,[-0.01669953  0.20069893  0.5883636   0.03970102  0.54766571 -0.35972973],[ 0.00489763  0.01240325  0.02002125  0.00828937  0.0013702  -0.0058911 ]
64,115,10742.92789508553,[0.16744037 0.170766   0.16045262 0.17016132 0.1701003  0.1610794 ],11530.722253428978,[-0.01668773  0.26292582  0.56341107  0.04031766  0.47516677 -0.32513359],[ 0.00504429  0.01436193  0.0208763   0.00880977  0.00135765 -0.00395594]
65,116,10571.142498124802,[0.17030219 0.16605539 0.16567021 0.16549655 0.17104757 0.1614281 ],11497.535336429439,[-0.01682949  0.36901906  0.55274321  0.0395128   0.36636413 -0.31080971],[ 0.0050517   0.01597531  0.01966385  0.00922247  0.00144903 -0.00577872]
66,117,10467.656635115527,[0.1679109  0.1598566  0.17496406 0.15974981 0.16740263 0.17011601],11435.686307859363,[-0.0168813   0.37216146  0.57773454  0.03770807  0.3663796  -0.33710236],[ 0.00509542  0.0167756   0.01799439  0.0088877   0.00168801 -0.01009234]
67,118,10428.246068327286,[0.16309041 0.16534884 0.16398103 0.16448274 0.16769711 0.17539986],11083.772628546882,[-0.01698172  0.38225091  0.57218631  0.03825622  0.3789695  -0.35468122],[ 0.00508568  0.01647456  0.01734416  0.00740434  0.00175403 -0.01251002]
68,119,10398.494056565365,[0.16505688 0.16465128 0.16504817 0.17029768 0.16807203 0.16687396],10982.396356922185,[-0.01692617  0.38006414  0.55150019  0.03934178  0.38462983 -0.33860977],[ 0.00478695  0.01599843  0.0163035   0.00594164  0.00182415 -0.0108371 ]
69,120,10445.261989524093,[0.16990044 0.15824878 0.1700916  0.16426182 0.16618954 0.17130782],10818.390709392215,[-0.01759586  0.36916482  0.57396565  0.03954103  0.39111458 -0.35619022],[ 0.00437694  0.01536685  0.01520273  0.00512464  0.00195711 -0.00944652]
70,121,10631.842705599776,[0.16347904 0.16178737 0.17635812 0.17221349 0.16426089 0.16190109],11312.615518612078,[-0.01680203  0.34886235  0.57476585  0.03977446  0.37525574 -0.32185638],[ 0.00423532  0.01424853  0.0145369   0.00422091  0.00206532 -0.00622824]
71,122,10499.694031647803,[0.17501478 0.17037316 0.17680919 0.15155752 0.16825668 0.15798868],11833.026085638681,[-0.01666054  0.34240764  0.57576919  0.03415344  0.35772748 -0.2933972 ],[ 0.00407355  0.01319637  0.01480691  0.00420426  0.00218206 -0.00434805]
72,123,10317.969140881341,[0.17106573 0.1601841  0.16943214 0.16075763 0.17099854 0.16756185],11644.269451451413,[-0.01708079  0.34929591  0.58465561  0.032905    0.36660688 -0.31638262],[ 0.00429303  0.01239746  0.0154652   0.00265798  0.0021858  -0.0065798 ]
73,124,10184.468282654416,[0.16702883 0.16509881 0.17012117 0.16473569 0.16929998 0.16371552],11722.547405315983,[-0.01678568  0.33929462  0.58485553  0.03189255  0.36517165 -0.30442867],[ 0.0045554   0.0111429   0.01580262  0.00065614  0.00231142 -0.00879471]
74,125,9768.614887943544,[0.17377691 0.16111991 0.16986157 0.15893655 0.17369925 0.16260581],11478.739080563322,[-0.01714481  0.32131276  0.59192252  0.02979303  0.37281786 -0.29870136],[ 0.00464397  0.00983831  0.0159956  -0.00136578  0.00242987 -0.01204039]
75,126,9597.37441203311,[0.16824555 0.16100754 0.16793264 0.17047827 0.17053208 0.16180391],11423.330700662747,[ 0.02731065  0.30649375  0.58890795  0.03009062  0.37666065 -0.32946361],[ 0.0046966   0.00804685  0.01580664 -0.00406573  0.00248113 -0.01813424]
76,127,9233.320912524981,[0.17156198 0.16949333 0.16025291 0.1573329  0.1669451  0.17441377],10671.413842324488,[ 0.11051871  0.32103142  0.58321227 -0.02828962  0.38859504 -0.37506782],[ 0.00462665  0.00596721  0.01528114 -0.0067226   0.00258464 -0.0252996 ]
77,128,9362.348417037261,[0.16600809 0.16935572 0.16208109 0.1682361  0.16413358 0.17018542],10512.316544546511,[ 0.1833692   0.33582852  0.54858379 -0.15322158  0.47971787 -0.3942778 ],[ 0.00443552  0.0038403   0.01400221 -0.01041886  0.0019246  -0.02981023]
78,129,9339.069290259464,[0.16729926 0.16407958 0.16441381 0.16748697 0.16829195 0.16842843],10358.626518278186,[ 0.23863029  0.3347127   0.49675408 -0.24068963  0.57397576 -0.40338319],[ 0.00433881  0.0020541   0.01269719 -0.01391772  0.00130298 -0.02983078]
79,130,9111.804588369938,[0.16627245 0.1734488  0.13961228 0.17712804 0.17599721 0.16754121],9553.497157561256,[ 0.31498382  0.36851603  0.42232819 -0.37585026  0.67416347 -0.40414126],[ 0.0042358   0.00014941  0.01127117 -0.01733708  0.00087652 -0.02800605]
80,131,9175.059683959316,[0.16678427 0.16261718 0.16807902 0.16985154 0.1662598  0.16640819],9480.868881144404,[ 0.31991363  0.34987146  0.39618664 -0.41566011  0.7468265  -0.39713813],[ 0.00383238 -0.00150445  0.008415   -0.01965059  0.00105651 -0.02664134]
81,132,9188.43259456495,[0.16408295 0.16197537 0.18483404 0.16110146 0.16661093 0.16139525],9981.968681981558,[ 0.31406058  0.30311064  0.3794019  -0.43401738  0.79148293 -0.35403868],[ 0.00352202 -0.00326597  0.00561631 -0.0208282   0.00127521 -0.0239397 ]
82,133,9300.71692185407,[0.16172449 0.16094266 0.16692364 0.17473939 0.1640573  0.17161251],9352.572961933993,[ 0.40355778  0.29882452  0.35176829 -0.6322027   0.97195542 -0.39390331],[ 0.00306363 -0.00525644  0.00366711 -0.02236072  0.00145531 -0.02265617]
83,134,9236.702168464144,[0.16646355 0.1699047  0.16619354 0.16311046 0.16750436 0.1668234 ],9474.964373800627,[ 0.39734102  0.22275851  0.30248212 -0.60659818  0.97696502 -0.29294849],[ 0.0024315  -0.00741005  0.00188554 -0.02180912  0.00151221 -0.01770181]
84,135,9001.213444652978,[0.16930067 0.16254355 0.17142281 0.15423884 0.16973418 0.17275996],9862.766937238035,[ 0.3861942   0.15761444  0.29127343 -0.57108075  1.00806411 -0.27206543],"[ 1.74253996e-03 -9.17573570e-03 -1.77727140e-05 -2.18308704e-02
  1.49621747e-03 -1.32253151e-02]"
85,136,9059.593014642835,[0.16411457 0.16289891 0.16813454 0.16683072 0.16620201 0.17181925],9754.016828176103,[ 0.46980736  0.05780969  0.2990914  -0.76412499  1.10983392 -0.17241739],[ 0.00097782 -0.01152904 -0.00183033 -0.02390924  0.00130873 -0.00823529]
86,137,9064.236836069247,[0.16801482 0.17345089 0.16884542 0.17232304 0.16138584 0.15598   ],9158.304972387386,[ 0.53532692 -0.10425487  0.28077695 -0.87266326  1.14523626  0.01557799],[ 0.00015719 -0.01388454 -0.00327437 -0.02532068  0.00119242 -0.00131886]
87,138,8838.763556265296,[0.174124   0.1777982  0.14352809 0.16985119 0.16642034 0.16827819],8695.817476511109,[ 0.57927305 -0.11423768  0.16574741 -0.83747682  1.17459235  0.0321017 ],[-0.00049926 -0.01511919 -0.00432183 -0.02550145  0.00047606 -0.0001019 ]
88,139,8741.893756631782,[0.16846051 0.16883766 0.16338821 0.16471902 0.17188415 0.16271046],9008.562480461485,[ 0.56428713 -0.11050976  0.11535227 -0.76539813  1.15676442  0.03950406],"[-8.52411063e-04 -1.52228028e-02 -8.40605288e-03 -2.54946184e-02
 -6.39739981e-04  9.43627701e-05]"
89,140,8947.052675694822,[0.15682203 0.17486983 0.15926836 0.16860707 0.17063698 0.16979573],8958.327032216448,[ 0.64371734 -0.1193465   0.03961826 -0.84291028  1.219024    0.05989718],[-0.00116557 -0.01510569 -0.01319036 -0.0257097  -0.001255   -0.00167974]
90,141,8977.680796813363,[0.16181404 0.16185104 0.16754534 0.16169236 0.16792279 0.17917442],9190.369345994724,[ 0.61138643 -0.1133782  -0.04807586 -0.73883016  1.20150693  0.08739086],"[-1.93263086e-03 -1.34615928e-02 -1.84919906e-02 -2.49580611e-02
 -8.64853264e-04 -9.59558043e-05]"
91,142,9064.535829262553,[0.16753378 0.17285632 0.17386297 0.15716118 0.16789722 0.16068854],9621.019691452406,[ 0.59282473 -0.11342869 -0.13728909 -0.6608558   1.16755649  0.15119236],[-0.00296124 -0.01252657 -0.02322441 -0.02465427 -0.00031826  0.0060467 ]
92,143,9105.229093297668,[0.16710003 0.15785657 0.16428498 0.16398188 0.16639552 0.18038101],10016.213306033238,[ 0.57356719 -0.10367333 -0.20253556 -0.62745709  1.13535736  0.22474143],[-0.00367874 -0.0108642  -0.02536101 -0.02499841  0.00046553  0.00880219]
93,144,9053.185998236973,[0.16786788 0.16956201 0.16677928 0.16774286 0.16888252 0.15916544],9979.473309143012,[ 0.5765952  -0.10527245 -0.22411403 -0.63029981  1.14824979  0.23484129],[-0.00419028 -0.01022616 -0.02706827 -0.025324    0.00116134  0.01572055]
94,145,8927.455539864417,[0.17069758 0.17291008 0.16215419 0.17574298 0.16993208 0.14856309],9628.230382810752,[ 0.60362849 -0.11163654 -0.22744702 -0.67935455  1.19669395  0.21811567],[-0.0045859  -0.00942655 -0.02821633 -0.02533923  0.00186816  0.01700605]
95,146,8923.65541705112,[0.17001316 0.16980332 0.16541573 0.16225599 0.16567488 0.16683692],9824.841137449985,[ 0.58807885 -0.11143926 -0.25098749 -0.59328841  1.16553534  0.20210096],[-0.00474854 -0.00833664 -0.03009519 -0.02438159  0.0025391   0.01023005]
96,147,8846.947744651834,[0.16324115 0.18017045 0.1583374  0.17093593 0.16786808 0.15944698],9522.912076736122,[ 0.58918514 -0.12322771 -0.27956984 -0.62242323  1.23826071  0.19777493],[-0.00455883 -0.00708121 -0.0314843  -0.02377031  0.00296006  0.00502567]
97,148,8653.13755092494,[0.16717619 0.16922597 0.16911917 0.17285746 0.17259903 0.14902219],9355.102608492673,[ 0.58852    -0.06398958 -0.32323219 -0.61575662  1.3003043   0.11415409],[-0.00478455 -0.00500404 -0.03401282 -0.02263495  0.00325104 -0.00188248]
98,149,8768.783891940338,[0.16558852 0.16645591 0.16545079 0.16505167 0.16438463 0.17306848],9336.397957105359,[ 0.59381961  0.00792612 -0.34430271 -0.59507888  1.34000891 -0.00237306],[-0.00520741 -0.00331248 -0.03595492 -0.02115176  0.0036912  -0.01416999]
