,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
52,103,9771.517501119706,[0.16493727 0.16763076 0.16588309 0.16078624 0.16363226 0.17713038],15357.216255384423,[-0.12245828 -0.55482217 -0.05334344  0.18104025  1.14717709  0.40240655],[-0.00702635 -0.0384007  -0.00606085  0.00161624  0.00321923  0.01993284]
53,104,9820.119606769647,[0.16745327 0.17052503 0.1683508  0.17195646 0.16439192 0.15732252],14726.283144398934,[-0.1289605  -0.58288838 -0.06116165  0.19578009  1.18600321  0.39122722],[-0.00601689 -0.03210067 -0.01071421 -0.00444166  0.00306937  0.02359939]
54,105,9897.514030101394,[0.1695324  0.16376236 0.16520093 0.16704543 0.16748725 0.16697163],15054.509964699137,[-0.12934424 -0.5228814  -0.05977634  0.17015153  1.1673856   0.37446485],[-0.00506227 -0.03088866 -0.00930778 -0.00477281  0.00286426  0.024283  ]
55,106,10204.554583510973,[0.16617482 0.16458382 0.19406723 0.15897422 0.16498053 0.15121938],14616.749038327913,[-0.13695135 -0.56069538 -0.07391552  0.1723521   1.22715962  0.37205054],[-0.00385269 -0.02739762 -0.00683503  0.00306404  0.00273674  0.02444488]
56,107,10544.689367463096,[0.16199732 0.17159439 0.17339632 0.16386254 0.16232667 0.16682277],14354.978689623624,[-0.14009801 -0.59846105 -0.08093442  0.1783422   1.24921532  0.39193596],[-0.00235896 -0.02269164 -0.00095685  0.00244114  0.00271473  0.02245432]
57,108,10652.508826269795,[0.17004051 0.16340321 0.1762235  0.17218848 0.16173779 0.15640651],13765.093394462361,[-0.1506012  -0.57165774 -0.09016565  0.1941343   1.23075254  0.38753775],[-0.00097797 -0.01848875 -0.00439913  0.00360774  0.00271039  0.0211996 ]
58,109,10781.315548323839,[0.16015585 0.17004899 0.17133853 0.16541303 0.16620326 0.16684035],13790.432784149227,[-0.14622571 -0.60496088  0.04437157  0.19468142  1.12015026  0.39198335],[ 0.00064847 -0.01392289  0.00914376  0.00221114  0.00259146  0.01890158]
59,110,10632.332698804608,[0.16518356 0.16976768 0.16966872 0.16535731 0.16887348 0.16114925],13479.816352293528,[-0.14622723 -0.60482045  0.04557684  0.19488815  1.12816885  0.38241385],[ 0.00177375 -0.00925078  0.00488386 -0.00107711  0.00251786  0.01702264]
60,111,10766.963830032284,[0.16120531 0.16792752 0.16602125 0.16520453 0.16760601 0.17203538],13882.806873630601,[-0.13908053 -0.59037111  0.04464436  0.1899617   1.10668618  0.3881594 ],[ 0.00249401 -0.0049619   0.00426061 -0.00012909  0.00243083  0.01437149]
61,112,10797.01825260395,[0.16933435 0.16851682 0.16295226 0.16766975 0.1629572  0.16856962],13521.45242330908,[-0.14549902 -0.61386797  0.04494441  0.19677477  1.11340896  0.40423885],[ 0.00285508 -0.00080363  0.00399311  0.00138928  0.00243508  0.01265037]
62,113,10890.641387053345,[0.16212851 0.16408102 0.16612609 0.1672196  0.16808081 0.17236396],14007.349887824144,[-0.13782246 -0.52050161  0.39361165  0.19224591  0.66538155  0.40708495],[0.00339944 0.00315167 0.01692374 0.0089246  0.00232154 0.01161066]
63,114,10889.818519263023,[0.1685743  0.1680733  0.16263342 0.16573358 0.16602858 0.16895683],13817.9068758196,[-0.14131126 -0.53209142  0.38935268  0.19379076  0.67192227  0.41833697],[0.0036282  0.00634588 0.00808358 0.00229813 0.00229307 0.01087822]
64,115,10742.92789508553,[0.16744037 0.170766   0.16045262 0.17016132 0.1701003  0.1610794 ],13299.95504800705,[-0.14551463 -0.55880125  0.38420204  0.20279796  0.70290042  0.41441545],[0.00395372 0.00918398 0.00763343 0.00493177 0.0022341  0.0106002 ]
65,116,10571.142498124802,[0.17030219 0.16605539 0.16567021 0.16549655 0.17104757 0.1614281 ],13085.393683971892,[-0.14872779 -0.53543156  0.38200525  0.20142704  0.69923191  0.40149515],[0.00413287 0.01162346 0.00804872 0.00564396 0.00220216 0.00906906]
66,117,10467.656635115527,[0.1679109  0.1598566  0.17496406 0.15974981 0.16740263 0.17011601],12913.068854414922,[-0.15036332  0.28975535  0.4024288   0.19373815 -0.14679991  0.41124094],[0.00432271 0.01323895 0.00827943 0.00214579 0.00221843 0.00653431]
67,118,10428.246068327286,[0.16309041 0.16534884 0.16398103 0.16448274 0.16769711 0.17539986],12964.27444642832,[-0.14602404  0.36603612  0.39294946  0.17657947 -0.14659035  0.35704934],[0.00446743 0.01373075 0.00946088 0.00145787 0.00218839 0.00428616]
68,119,10398.494056565365,[0.16505688 0.16465128 0.16504817 0.17029768 0.16807203 0.16687396],12825.668130598631,[-0.14577363  0.54243974  0.39225492  0.1818737  -0.1490122   0.17821747],[0.00432043 0.01385562 0.00853315 0.00466805 0.00216256 0.00322693]
69,120,10445.261989524093,[0.16990044 0.15824878 0.1700916  0.16426182 0.16618954 0.17130782],12608.532245960247,[-0.15184896  0.52629621  0.50345418  0.19058359 -0.15183219  0.08334718],[0.00408423 0.01370086 0.01528115 0.0067339  0.00215688 0.00209574]
70,121,10631.842705599776,[0.16347904 0.16178737 0.17635812 0.17221349 0.16426089 0.16190109],13132.746666166791,[-0.14557014  0.49931357  0.52065964  0.19747783 -0.14625022  0.07436933],[0.00407226 0.01294347 0.01526384 0.00606581 0.00214748 0.0019309 ]
71,122,10499.694031647803,[0.17501478 0.17037316 0.17680919 0.15155752 0.16825668 0.15798868],13154.936948725775,[-0.15072984  0.53153887  0.5446418   0.17707124 -0.14558649  0.04306443],[0.0040357  0.01213917 0.00902395 0.00254397 0.00214351 0.00140091]
72,123,10317.969140881341,[0.17106573 0.1601841  0.16943214 0.16075763 0.17099854 0.16756185],12612.484185194533,[-0.10365456  0.51719286  0.56763247  0.17509756 -0.15313482 -0.00313349],[ 0.00432443  0.01154752  0.01209009  0.00237907  0.00211149 -0.00100793]
73,124,10184.468282654416,[0.16702883 0.16509881 0.17012117 0.16473569 0.16929998 0.16371552],12483.686553365622,[-0.05890621  0.50007332  0.57787336  0.17261354 -0.15514505 -0.03650897],[ 0.00463775  0.01049642  0.01804079  0.00223156  0.00211696 -0.00356373]
74,125,9768.614887943544,[0.17377691 0.16111991 0.16986157 0.15893655 0.17369925 0.16260581],11750.822702584686,[-0.00607955  0.49264192  0.60017276  0.16774405 -0.16477236 -0.08970682],[ 0.00478549  0.00934962  0.00995833  0.00141136  0.00212412 -0.00652377]
75,126,9597.37441203311,[0.16824555 0.16100754 0.16793264 0.17047827 0.17053208 0.16180391],11452.220023952352,[ 0.08758905  0.4624481   0.60972779  0.14629947 -0.16998673 -0.13607768],[ 0.00492628  0.00782491  0.01829839 -0.00392452  0.00211616 -0.01139939]
76,127,9233.320912524981,[0.17156198 0.16949333 0.16025291 0.1573329  0.1669451  0.17441377],10673.807412980768,[ 0.09519184  0.45998254  0.60522207  0.10847263 -0.03145026 -0.23741882],[ 0.00493203  0.00608613  0.01513473 -0.00433072  0.00212714 -0.0169948 ]
77,128,9362.348417037261,[0.16600809 0.16935572 0.16208109 0.1682361  0.16413358 0.17018542],10606.882838348325,[ 0.14338019  0.47700116  0.53680957  0.00310564  0.17861089 -0.33890744],[ 0.00484034  0.00440165  0.00792073 -0.00619875  0.00192661 -0.02152289]
78,129,9339.069290259464,[0.16729926 0.16407958 0.16441381 0.16748697 0.16829195 0.16842843],10416.711969816693,[ 0.1462012   0.45352806  0.53416203  0.00317024  0.21304037 -0.3501019 ],[ 0.004828    0.00319662  0.00852483 -0.00499558  0.00171724 -0.02376584]
79,130,9111.804588369938,[0.16627245 0.1734488  0.13961228 0.17712804 0.17599721 0.16754121],9598.37058760076,[ 0.18124476  0.48902722  0.4565803  -0.01960141  0.27705876 -0.38430963],[ 0.00481081  0.00198963  0.00717479 -0.00679164  0.00155181 -0.02470877]
80,131,9175.059683959316,[0.16678427 0.16261718 0.16807902 0.16985154 0.1662598  0.16640819],9539.286349722584,[ 0.22790055  0.42507372  0.46664593 -0.20995262  0.4792099  -0.38887747],[ 0.00455452  0.00105211  0.01070094 -0.01160717  0.0015581  -0.02579539]
81,132,9188.43259456495,[0.16408295 0.16197537 0.18483404 0.16110146 0.16661093 0.16139525],10009.631346694532,[ 0.28234291  0.39428957  0.41463997 -0.32337337  0.59152372 -0.35942279],"[ 4.36740374e-03  9.26583862e-05  4.76173407e-03 -1.47394595e-02
  1.58013576e-03 -2.58910863e-02]"
82,133,9300.71692185407,[0.16172449 0.16094266 0.16692364 0.17473939 0.1640573  0.17161251],9289.127220193226,[ 0.46023972  0.41536942  0.20822354 -0.63609038  0.97854945 -0.42629175],[ 0.00406793 -0.00093484 -0.0032596  -0.01908017  0.00159698 -0.02664691]
83,134,9236.702168464144,[0.16646355 0.1699047  0.16619354 0.16311046 0.16750436 0.1668234 ],9422.265753399615,[ 0.45012405  0.36621185  0.11298087 -0.52853549  0.9762714  -0.37705268],[ 0.00362699 -0.00226553 -0.00589581 -0.01318771  0.00158189 -0.02465293]
84,135,9001.213444652978,[0.16930067 0.16254355 0.17142281 0.15423884 0.16973418 0.17275996],9591.018063608175,[ 0.43775921  0.34193733  0.13137437 -0.46828721  0.95188453 -0.39466823],[ 0.00317379 -0.00311712  0.00447789 -0.01226108  0.00154371 -0.02346432]
85,136,9059.593014642835,[0.16411457 0.16289891 0.16813454 0.16683072 0.16620201 0.17181925],9359.850561782463,[ 0.44464059  0.34473976  0.13670825 -0.48352062  1.02488983 -0.46745781],[ 0.00265819 -0.00432382  0.00272422 -0.013131    0.00145814 -0.02146005]
86,137,9064.236836069247,[0.16801482 0.17345089 0.16884542 0.17232304 0.16138584 0.15598   ],9142.578108808353,[ 0.45915596  0.33819473  0.03136191 -0.68055444  1.17379662 -0.32195478],[ 0.00210651 -0.00549755 -0.01059535 -0.02436536  0.00139094 -0.01851336]
87,138,8838.763556265296,[0.174124   0.1777982  0.14352809 0.16985119 0.16642034 0.16827819],8930.971813404338,[ 0.47892754  0.27144197  0.10583278 -0.69244042  1.17017336 -0.33393522],[ 0.0016442  -0.0063952   0.00373633 -0.0160824   0.00114416 -0.01741372]
88,139,8741.893756631782,[0.16846051 0.16883766 0.16338821 0.16471902 0.17188415 0.16271046],9356.353604074538,[ 0.45711661  0.25413161  0.09797155 -0.64622721  1.13958082 -0.30257338],[ 0.00136427 -0.00676885 -0.00365564 -0.0218281   0.00076077 -0.01680205]
89,140,8947.052675694822,[0.15682203 0.17486983 0.15926836 0.16860707 0.17063698 0.16979573],9529.805119808278,[ 0.43368016  0.26795494  0.0940844  -0.71673465  1.23078968 -0.30977453],[ 0.00109585 -0.00705049 -0.00893678 -0.02487763  0.00049834 -0.0169063 ]
90,141,8977.680796813363,[0.16181404 0.16185104 0.16754534 0.16169236 0.16792279 0.17917442],9447.000922354058,[ 0.42627146  0.25606352  0.09575258 -0.69939126  1.25543428 -0.33413058],[ 0.00052326 -0.0065852  -0.000187   -0.01680969  0.00053341 -0.01523478]
91,142,9064.535829262553,[0.16753378 0.17285632 0.17386297 0.15716118 0.16789722 0.16068854],10267.964915071763,[ 0.39810212  0.23887303  0.0928033  -0.61273307  1.17501476 -0.29206014],[-0.00023069 -0.00633856  0.00049051 -0.01871454  0.0006285  -0.01125942]
92,143,9105.229093297668,[0.16710003 0.15785657 0.16428498 0.16398188 0.16639552 0.18038101],10020.848574810358,[ 0.41087983  0.23290219  0.09416838 -0.71249976  1.29994139 -0.32539202],[-0.0008168  -0.00561315 -0.00314573 -0.01684145  0.00081    -0.00836087]
93,144,9053.185998236973,[0.16786788 0.16956201 0.16677928 0.16774286 0.16888252 0.15916544],10211.82459582676,[ 0.4038376   0.15203593  0.09195418 -0.76248806  1.28538367 -0.17072332],[-0.00129705 -0.00536803 -0.00275047 -0.02200417  0.00097944 -0.00327022]
94,145,8927.455539864417,[0.17069758 0.17291008 0.16215419 0.17574298 0.16993208 0.14856309],10139.16594518329,[ 0.41081418  0.14489136  0.08620678 -0.83736157  1.30172565 -0.1062764 ],[-0.00172096 -0.00499301 -0.00442254 -0.02297365  0.0011652  -0.00021342]
95,146,8923.65541705112,[0.17001316 0.16980332 0.16541573 0.16225599 0.16567488 0.16683692],10377.724223945319,[ 0.40934813  0.14419611  0.05306548 -0.76667326  1.26398228 -0.10391873],[-0.00199978 -0.00439341 -0.00694757 -0.01641632  0.00135208 -0.00173123]
96,147,8846.947744651834,[0.16324115 0.18017045 0.1583374  0.17093593 0.16786808 0.15944698],10222.986090285938,[ 0.40353167  0.15688892  0.05074004 -0.82871361  1.31761408 -0.10006111],[-0.00203376 -0.0036218  -0.00734649 -0.01692716  0.00147278 -0.00275068]
97,148,8653.13755092494,[0.16717619 0.16922597 0.16911917 0.17285746 0.17259903 0.14902219],10315.684089358525,[ 0.39241498  0.15443752  0.01961857 -0.80261203  1.32287904 -0.08673807],[-0.00236277 -0.00221383 -0.00872556 -0.02076343  0.00156813 -0.00498326]
98,149,8768.783891940338,[0.16558852 0.16645591 0.16545079 0.16505167 0.16438463 0.17306848],10263.846749394126,[ 0.39715275  0.15712084 -0.0999262  -0.773544    1.41094733 -0.09175073],[-0.00284566 -0.00103816 -0.01909497 -0.02478829  0.00171345 -0.01033367]
99,150,8503.582214831735,[0.17573651 0.16415084 0.16423778 0.16783504 0.17030531 0.15773451],10462.753742369241,[ 0.39840542  0.14722535 -0.10247695 -0.73219633  1.37165429 -0.08261177],[-0.00319296  0.00013623 -0.01746561 -0.02363111  0.00183826 -0.01322328]
