,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
10,114,9366.779541116312,[0.16334781 0.15927089 0.16592396 0.16864448 0.17211247 0.17070039],7860.911551227953,[ 0.57556584 -0.62720711  0.09782769  0.15521715  0.4416066   0.35698984],[ 0.01159288 -0.03990849 -0.00471028  0.00155144 -0.00073298  0.01896264]
11,115,9125.109241931654,[0.16439052 0.16705911 0.17359462 0.16723256 0.16714649 0.1605767 ],7503.57928820047,[ 0.62194749 -0.6771211   0.08023504  0.15047104  0.43768008  0.38678744],[ 0.01253388 -0.04074268 -0.00613487  0.00091626 -0.00024772  0.0246327 ]
12,116,9108.931165539663,[0.16614946 0.16490252 0.16577553 0.17175124 0.16380324 0.16761801],7519.19255175696,[ 0.6176848  -0.66030988  0.07950579  0.14952319  0.42854214  0.38505396],"[ 1.11535822e-02 -4.13132452e-02 -6.67910993e-03  2.27675879e-06
 -5.23420654e-04  1.72943961e-02]"
13,117,9051.47794296343,[0.16735591 0.16780905 0.16401688 0.16013281 0.16469519 0.17599015],7526.2871554189105,[ 0.6264633  -0.67087608  0.07767965  0.14262932  0.42043066  0.40367316],[ 0.0097207  -0.04107483 -0.00730811 -0.0004351  -0.00128283  0.01212649]
14,118,9147.958693690782,[0.16104233 0.16247383 0.1665885  0.16823056 0.17045476 0.17121002],7739.566814517002,[ 0.59498252 -0.63947381  0.07631691  0.1415084   0.4226414   0.40402459],[ 0.00836721 -0.03951916 -0.00853761 -0.00148588 -0.00241725  0.01410691]
15,119,9093.694801796979,[0.17733762 0.16889139 0.16552018 0.15882226 0.17016616 0.15926238],7796.090411522674,[ 0.63903763 -0.66263799  0.07480351  0.1330895   0.42588802  0.38981934],[ 0.006191   -0.03762741 -0.00903574 -0.00216122 -0.00246802  0.01900344]
16,120,9031.913954589663,[0.16715789 0.16463513 0.17105614 0.1659364  0.16953798 0.16167646],7799.219512167633,[ 0.64909651 -0.66257462  0.07623391  0.1315749   0.43017983  0.37548948],[ 0.00673243 -0.03442817 -0.00975637 -0.00352859 -0.00209209  0.0134546 ]
17,121,8898.593411703634,[0.16151794 0.16709494 0.16317894 0.16599818 0.17006046 0.17214954],7656.361632500888,[ 0.65194645 -0.68823393  0.07491478  0.13153204  0.44056359  0.38927708],[ 0.00683842 -0.03144623 -0.00949028 -0.00493149 -0.00150258  0.00350913]
18,122,8891.442831574886,[0.16468171 0.16795766 0.16347313 0.16914986 0.16762442 0.16711322],7577.380787146147,[ 0.67510458 -0.70138489  0.07419245  0.13478733  0.44739564  0.36990489],[ 0.00483465 -0.02836827 -0.01036336 -0.00648017 -0.00088387 -0.00158988]
19,123,8826.754744581813,[0.16839561 0.16094546 0.1663731  0.1644344  0.16957107 0.17028037],7854.233617964304,[ 0.66984762 -0.64155354  0.07093502  0.12736779  0.43597481  0.33742829],[ 0.00258723 -0.02441216 -0.01157308 -0.00760156 -0.00025493 -0.00485163]
20,124,8951.71762884349,[0.15780356 0.16831501 0.16283873 0.16656429 0.16384192 0.18063649],7771.200539370193,[ 0.65013104 -0.70553094  0.01246496  0.1304817   0.53757085  0.3748824 ],[ 0.00082799 -0.02199557 -0.01266413 -0.00889076  0.0005045  -0.00459352]
21,125,9139.319297087666,[0.16509048 0.1626399  0.15634107 0.17547053 0.16184372 0.1786143 ],8161.0390279842995,[ 0.62616968 -0.62127617 -0.02264432  0.08472092  0.50757554  0.42545435],[-0.00236326 -0.01801397 -0.01363138 -0.00974812  0.00103357  0.00965618]
22,126,9250.310254950065,[0.16468608 0.16639461 0.17496665 0.16419756 0.16890611 0.16084899],8053.959092698555,[ 0.51068977 -0.53693083 -0.10113546  0.05709221  0.52767408  0.54261023],[-0.00444076 -0.01407585 -0.01562136 -0.00917751  0.00122934  0.02808358]
23,127,9302.823078976613,[0.16065446 0.16931502 0.16542057 0.16419109 0.16644646 0.1739724 ],8128.526961773934,[ 0.35396606 -0.45400975 -0.10003367  0.05605042  0.525162    0.61886494],[-0.00598954 -0.00970124 -0.01485629 -0.00868933  0.0020019   0.03337386]
24,128,9301.884579484973,[0.1703663  0.16138961 0.16835872 0.17031479 0.16820652 0.16136406],8122.0820600178595,[ 0.22683965 -0.32271633 -0.10112927  0.05732266  0.5304338   0.6092495 ],[-0.0085344  -0.00469056 -0.01399001 -0.00834893  0.0027099   0.03930018]
25,129,9309.119392626342,[0.1671176  0.16869751 0.16355533 0.16776779 0.16719012 0.16567166],8100.282404371209,[ 0.1588004  -0.28639734 -0.09959642  0.0579078   0.5340033   0.63528227],[-0.00925161 -0.00156452 -0.0126403  -0.00763542  0.00347294  0.03501268]
26,130,9384.7844343455,[0.16831476 0.16453998 0.16657254 0.1694749  0.16474342 0.1663544 ],8136.6597850295175,[ 0.07975241 -0.20958496 -0.09990471  0.05909915  0.52977427  0.64086384],[-0.00932516  0.00178754 -0.01184818 -0.00682793  0.00413658  0.02837476]
27,131,9507.804992149673,[0.16283379 0.16537582 0.16330978 0.16647385 0.16370026 0.1783065 ],8550.416950105639,[ 0.04219513 -0.16694585 -0.09438078  0.05691315  0.50167868  0.66053967],[-0.00815136  0.00448868 -0.01065958 -0.00564727  0.00451187  0.02192583]
28,132,9496.23633346299,[0.17016311 0.16900325 0.16689909 0.16003122 0.1614308  0.17247252],8562.603310186661,[ 0.03447539 -0.1369898  -0.094274    0.05450943  0.48469263  0.65758635],[-0.00746626  0.00696136 -0.00964623 -0.00435964  0.0046036   0.02483858]
29,133,9588.196077134598,[0.16426484 0.16934918 0.1668326  0.16908415 0.16256033 0.1679089 ],8568.085441124536,[ 0.03428973 -0.12031913 -0.09523206  0.05580651  0.4770801   0.64837485],[-0.00570475  0.00943313 -0.00853852 -0.0038673   0.00376179  0.02776587]
30,134,9663.67427373973,[0.16962736 0.16479425 0.1645417  0.16987546 0.1693952  0.16176603],8567.274278312374,[ 0.0061947  -0.0762985  -0.09477313  0.05733788  0.48878568  0.61875338],[-0.00435962  0.01226451 -0.00702045 -0.00300729  0.00263527  0.02851408]
31,135,10420.888190038562,[0.15859134 0.15856785 0.17837685 0.15178862 0.15613352 0.19654181],9851.282806819843,[ 0.00552842 -0.02206785 -0.13755548  0.04157024  0.4294542   0.68307048],[-0.00194782  0.01420575 -0.00571077 -0.0017922   0.00221983  0.0232404 ]
32,136,10073.717218780515,[0.17289867 0.17329003 0.1752445  0.1689353  0.17324919 0.13638231],8589.81198946142,[ 0.00837683  0.0503342  -0.15220797  0.04673354  0.4951238   0.55163961],[ 0.0011815   0.0164055   0.00041446 -0.00101442  0.00206406  0.04459338]
33,137,10177.099150372915,[0.16764283 0.1680011  0.17741213 0.16973383 0.16461766 0.15259245],8132.995396909923,[ 0.00899322  0.15825087 -0.17293039 -0.05246243  0.51908626  0.53906247],[ 0.00372543  0.01801116  0.00615944 -0.00065731  0.00200829  0.02927243]
34,138,10466.406541617527,[0.16468592 0.16910508 0.17731624 0.16907851 0.16171248 0.15810176],8280.451516781472,[ 0.00897766  0.57550667  0.12378102 -0.07625718  0.09095134  0.27704049],[0.00632911 0.0195309  0.01351078 0.00012618 0.00186492 0.01015665]
35,139,10594.369958755218,[0.16304442 0.165308   0.17058056 0.16687267 0.16682434 0.16736999],8412.232743865341,[ 0.00875212  0.56883078  0.64294214 -0.05026291  0.0907209  -0.26098304],[ 0.00888047  0.02171143  0.02274556  0.00150384  0.00164744 -0.00933254]
36,140,10580.725674038822,[0.15886728 0.16884657 0.17005567 0.16832777 0.16594341 0.1679593 ],8537.324957299694,[ 0.01072449  0.53433321  0.64560326  0.03898553  0.08889352 -0.31854   ],[ 0.01020869  0.02303526  0.03117693  0.00290224  0.00174075 -0.02362754]
37,141,10546.07353536409,[0.16677355 0.16847441 0.16909738 0.16322247 0.16974303 0.16268915],8701.450985922083,[ 0.01489398  0.50069038  0.64061396  0.07610135  0.08854333 -0.32084299],[ 0.00892295  0.02390297  0.03743705  0.00422039  0.00163631 -0.03185436]
38,142,10535.653460374924,[0.16778861 0.16799685 0.16422487 0.16519667 0.16369257 0.17110044],8542.651520752659,[ 0.01677551  0.50204488  0.64237492  0.10854445  0.08849893 -0.35823869],[ 0.00757242  0.0242522   0.04091367  0.00490062  0.00187111 -0.03929711]
39,143,10604.604125341497,[0.16498484 0.16407922 0.16355203 0.1647494  0.16726028 0.17537423],8259.210107583993,[ 0.0269954   0.48438227  0.65631577  0.12811637  0.09246963 -0.38827945],[ 0.00653351  0.02416265  0.04078228  0.0052891   0.00156084 -0.03770549]
40,144,10584.22439955536,[0.16531965 0.16747831 0.16362587 0.16852755 0.168147   0.16690163],8174.117985658907,[ 0.02700648  0.46373881  0.64985818  0.13065598  0.09408969 -0.36534914],[ 0.00537312  0.02323695  0.03862746  0.00551244  0.00150229 -0.02669348]
41,145,10586.941056160824,[0.16947896 0.16586114 0.16138507 0.17243836 0.16650521 0.16433127],8069.099725605331,[ 0.02782796  0.46764435  0.64529763  0.13698115  0.08727669 -0.36502777],[ 0.00387401  0.02202605  0.0352763   0.00580572  0.00158173 -0.01856343]
42,146,10578.153637304556,[0.1649982  0.17227736 0.16394517 0.16262945 0.16700379 0.16914602],8030.346371339968,[ 0.02673985  0.48535841  0.65221951  0.13420808  0.0734428  -0.37196865],[ 0.00325642  0.02036724  0.03120741  0.00650956  0.00158891 -0.01345824]
43,147,10411.09632599062,[0.17024657 0.16509565 0.16668159 0.16833115 0.17124951 0.15839553],8041.732862885633,[ 0.02091357  0.47256034  0.64112176  0.13323006  0.0741716  -0.34199732],[ 0.00219195  0.01948709  0.02739353  0.00669173  0.0015831  -0.00722784]
44,148,10291.161470915924,[0.16850132 0.16156066 0.17479802 0.16209245 0.16730683 0.16574071],8085.101713529984,[-0.02722016  0.45042143  0.71345686  0.12740637  0.07321118 -0.33727567],[ 0.00148011  0.01746082  0.02384028  0.0067008   0.00181082 -0.00970215]
45,149,10225.39233053769,[0.1638999  0.16525826 0.16615205 0.16235182 0.16899947 0.17333849],7862.180062016963,[-0.02735425  0.45639159  0.72850831  0.12682466  0.07586093 -0.36023124],[ 0.00081713  0.01398643  0.02149426  0.00611835  0.00176921 -0.01242007]
46,150,10241.586924561398,[0.16463933 0.16258045 0.16363883 0.1660161  0.16916563 0.17395965],7575.714137031169,[-0.02809024  0.44809053  0.73711133  0.13132606  0.08004372 -0.3684814 ],[-0.00075307  0.01015174  0.01895963  0.00511597  0.00187365 -0.00942356]
47,151,10140.103816059509,[0.16948777 0.16171751 0.17037492 0.16976754 0.16755278 0.16109948],7610.081355514267,[-0.08342874  0.42857413  0.74274867  0.13185867  0.07931988 -0.29907261],[-0.0024862   0.00573782  0.0160378   0.00413732  0.00231798 -0.00130051]
48,152,10387.271844579098,[0.164503   0.16268365 0.17429139 0.16675502 0.16190184 0.16986511],7934.439900386435,[-0.09741452  0.41105408  0.78052445  0.12963335  0.07571169 -0.29950905],[-0.00354181  0.00022648  0.01334545  0.00331305  0.00252355 -0.00046011]
49,153,10269.052049302205,[0.17401443 0.16923589 0.17616437 0.15456621 0.16844639 0.15757271],8153.898306292882,[-0.09785599  0.04910356  0.91917403  0.11566708  0.07362124 -0.05970992],[-0.0038119  -0.00476567  0.01250578  0.00287428  0.00252216  0.00524379]
50,154,10181.760875065094,[0.16937513 0.16046822 0.16961297 0.16118022 0.16920285 0.1701606 ],8166.074012345449,[-0.09847478  0.00481369  0.90658273  0.12363462  0.12380989 -0.06036615],[-0.00248781 -0.00891521  0.0127774   0.00122786  0.00244698  0.00139841]
51,155,9823.699870008506,[0.17410154 0.16332421 0.17502769 0.15403291 0.1727724  0.16074124],8223.407151220776,[-0.06287958 -0.1484419   0.87830795  0.10948873  0.25715668 -0.03363188],[-0.00105315 -0.01435465  0.0128581  -0.00092959  0.00249147  0.00025263]
52,156,9657.748146508275,[0.16475216 0.16037745 0.16658981 0.16863042 0.17126054 0.16838963],8228.055742843868,[ 0.16149213 -0.33564812  0.7986966   0.10886971  0.29998368 -0.03339399],[ 0.00043328 -0.02133371  0.0129129  -0.00472703  0.00247904 -0.00800567]
53,157,9437.455055792547,[0.17239325 0.164118   0.16345469 0.17086712 0.16980307 0.15936388],8147.448333888117,[ 0.28557334 -0.47343502  0.68227684  0.1101558   0.42694278 -0.03151374],[ 0.00033782 -0.02963086  0.01204616 -0.00855723  0.00266228 -0.01391556]
54,158,9082.10956786545,[0.16889424 0.16983493 0.16337172 0.15691501 0.16817899 0.17280511],7669.354086069283,[ 0.4034937  -0.59501309  0.59185904  0.10261466  0.53045437 -0.03340868],[ 0.00071409 -0.03815488  0.00971546 -0.01211501  0.0026506  -0.02457177]
55,159,9096.756626633913,[0.16672715 0.16602703 0.16331052 0.17004762 0.16508542 0.16880226],7563.72837427345,[ 0.46552498 -0.60927074  0.48716647  0.02447154  0.66647686 -0.03436912],"[-8.80894141e-05 -4.55506598e-02  5.57973356e-03 -1.74901861e-02
  1.88699794e-03 -3.08922988e-02]"
56,160,8868.199291147526,[0.17368196 0.17551132 0.14011176 0.17132972 0.17372066 0.16564458],7042.345384095364,[ 0.55776345 -0.67182867  0.35477413 -0.02285639  0.81791498 -0.0357675 ],[-0.00064136 -0.05053718  0.00080894 -0.02185044  0.00100995 -0.03110117]
57,161,8876.494798231291,[0.16504847 0.16362033 0.16216962 0.1709668  0.16965788 0.1685369 ],7148.439026979161,[ 0.5999957  -0.63677808  0.18451771 -0.04431379  0.8810873   0.01549115],[-0.00038101 -0.05136846 -0.01064195 -0.02538573  0.00061457 -0.03245176]
58,162,8980.873464602428,[0.16266419 0.16494361 0.16640618 0.1706152  0.16574459 0.16962623],7105.283716598891,[ 0.63259897 -0.6415367  -0.00800863 -0.09204905  1.04169947  0.06729595],[-0.00054073 -0.05150167 -0.02437615 -0.02729472  0.00071833 -0.02899201]
59,163,8949.95797170991,[0.16563355 0.15596599 0.18369446 0.16503107 0.16745635 0.16221859],7211.661978228515,[ 0.61731448 -0.5688074  -0.18313582 -0.08949829  1.06204146  0.16208558],[-0.00119862 -0.04990126 -0.03691415 -0.02756876  0.0009293  -0.02043251]
60,164,9057.482408531787,[0.16227699 0.16490403 0.16967157 0.16714954 0.16422497 0.1717729 ],7107.271703189253,[ 0.61732075 -0.57802145 -0.25747961 -0.11407297  1.13000542  0.20224787],[-0.00210944 -0.05113122 -0.03969586 -0.02802704  0.00110655 -0.01611846]
61,165,8934.255053477256,[0.16468244 0.16656426 0.16927037 0.1644891  0.17227679 0.16271704],7172.547484632085,[ 0.56474717 -0.56112906 -0.25561875 -0.11403817  1.1417636   0.22427521],[-0.00341599 -0.05036712 -0.03827452 -0.02785292  0.00115654 -0.00652325]
62,166,8860.580631484787,[0.16849497 0.16702489 0.17037752 0.15701267 0.16581047 0.17127948],7177.662400326026,[ 0.5658771  -0.56806321 -0.25899188 -0.13795587  1.12582076  0.27331311],[-0.00549064 -0.04885403 -0.03619315 -0.02819847  0.00164077 -0.00313587]
63,167,8927.417697855022,[0.16525216 0.16351905 0.16520905 0.16647446 0.16386702 0.17567825],7271.582315189788,[ 0.55806402 -0.55434454 -0.25534934 -0.16322226  1.1009702   0.31388192],[-0.00690271 -0.04624922 -0.03310763 -0.02980098  0.00167824  0.00209738]
64,168,8968.824152498873,[0.16684967 0.17555772 0.16924402 0.17253793 0.16226768 0.15354298],6594.3523748898215,[ 0.59480823 -0.64692868 -0.28727957 -0.21543141  1.18758385  0.36724758],[-0.0078822  -0.04307699 -0.03035354 -0.03072337  0.00144411  0.0125571 ]
65,169,8979.436292215929,[0.1676637  0.17235461 0.16647848 0.16543487 0.1628832  0.16518514],6312.760308724732,[ 0.48247195 -0.54176425 -0.27601014 -0.22368146  1.20853691  0.35044699],[-0.0081644  -0.03574579 -0.02684484 -0.03022123  0.00068435  0.01069024]
66,170,8656.230323284462,[0.17254178 0.17094111 0.14245378 0.17193505 0.17799374 0.16413454],6766.009820230129,[ 0.42858321 -0.44774191 -0.21220013 -0.20755875  1.13976811  0.29914947],[-0.0077953  -0.02665314 -0.02379689 -0.02948804 -0.00049919  0.00829949]
67,171,8803.181615002555,[0.1629224  0.17416766 0.16084517 0.16779475 0.16568107 0.16858895],6698.07133598528,[ 0.4305041  -0.46961251 -0.27512771 -0.29027303  1.28726885  0.3172403 ],[-0.00733868 -0.01891496 -0.02846702 -0.02852509 -0.00081506  0.00113309]
68,172,8865.504034564066,[0.15805724 0.16470586 0.1659445  0.16269219 0.16900732 0.17959289],6934.080349780266,[ 0.3710482  -0.24874989 -0.37683034 -0.29345213  1.26997896  0.2780052 ],[-0.00698658 -0.00883657 -0.0326267  -0.02663144 -0.00080549 -0.00082289]
69,173,8841.874922806608,[0.16590067 0.17279036 0.17164693 0.15533202 0.1700929  0.16423712],7074.419227463237,[ 0.26381428 -0.09417121 -0.43727293 -0.2673959   1.26718251  0.26784325],[-0.00853542 -0.00063256 -0.0353512  -0.02492417 -0.00027078  0.00679188]
70,174,8945.37610470977,[0.16976457 0.1586375  0.1652106  0.16537618 0.16523855 0.1757726 ],7207.640170754423,[ 0.11036979  0.06356865 -0.43048379 -0.27171584  1.24771912  0.28054207],[-0.00982698  0.00762074 -0.03567611 -0.0247204   0.00060532  0.00964637]
71,175,8895.910138861378,[0.16456237 0.16926225 0.16533075 0.17033933 0.16909191 0.16141339],7214.577999915773,[ 0.09226646  0.10933669 -0.42431518 -0.27593577  1.2286777   0.2699701 ],[-0.00914116  0.01225791 -0.03492909 -0.02405958  0.00138454  0.0176562 ]
72,176,8777.846672900854,[0.17367939 0.16574729 0.16463979 0.1690322  0.16969965 0.15720168],7187.69306923646,[ 0.06620208  0.15675035 -0.41517519 -0.27719505  1.2221454   0.24727241],[-0.00911009  0.01610874 -0.03396232 -0.02268483  0.00221869  0.01791076]
73,177,8666.586022950833,[0.16685798 0.17279044 0.16595789 0.16657215 0.16835154 0.15947001],7193.676283095165,[ 0.02453029  0.25141292 -0.41563075 -0.27333278  1.21799027  0.19503005],[-0.00746123  0.01794253 -0.03328253 -0.02106132  0.00298313  0.00989003]
74,178,8743.910612547692,[0.16517958 0.1798379  0.15621228 0.16685305 0.16457812 0.16733908],7529.429640800881,[ 0.02343643  0.36402114 -0.37553923 -0.26379     1.15944024  0.09243142],[-0.00640288  0.01995505 -0.03245147 -0.01958256  0.00350077 -0.00214887]
75,179,8579.908374382654,[0.16744048 0.17106824 0.16936192 0.17262093 0.17164282 0.14786561],7596.640948398078,[ 0.02290243  0.43658942 -0.37033586 -0.26575471  1.1614583   0.01514043],[-0.00530373  0.02447162 -0.03312359 -0.01768001  0.00377784 -0.00980811]
76,180,8371.294710199441,[0.17196224 0.16325911 0.1700557  0.16459944 0.16838407 0.16173944],7429.593158955633,[ 0.0235784   0.47675781 -0.3043702  -0.22560891  1.17085837 -0.14121548],[-0.00484032  0.02742531 -0.03278792 -0.01528162  0.00419158 -0.030246  ]
77,181,8308.81132280531,[0.17138519 0.16811469 0.16382373 0.17029794 0.16585623 0.16052223],7424.301095367446,[ 0.02408461  0.47770042 -0.19879268 -0.19796392  1.14447646 -0.24950489],[-0.00394518  0.02714891 -0.03161406 -0.01378779  0.00411736 -0.05158148]
78,182,8259.042189953885,[0.17071517 0.17008742 0.16200093 0.16571252 0.16826747 0.16321649],7602.670833840853,[ 0.02394891  0.47326217 -0.11289212 -0.13138283  1.05341775 -0.30635388],[-0.00212089  0.02629162 -0.03061321 -0.01185426  0.0036898  -0.07077027]
79,183,8168.358071522162,[0.17779683 0.16085205 0.15740014 0.16294421 0.1700936  0.17091317],7538.894697097945,[ 0.02548379  0.45559887 -0.06754237 -0.09343322  1.02945374 -0.34956081],[ 0.00025833  0.02547255 -0.03020175 -0.01018639  0.00334838 -0.08326401]
80,184,8173.773665822818,[0.16537268 0.16544007 0.16146639 0.16946563 0.16315443 0.1751008 ],7223.867392290402,[ 0.05584884  0.47236968 -0.06834663 -0.09922969  1.02760902 -0.38825122],[ 0.00456684  0.02260074 -0.03179795 -0.00925269  0.00321506 -0.0825258 ]
81,185,7932.183820212418,[0.16403941 0.17375046 0.15799556 0.17993287 0.17571575 0.14856594],7750.254206522278,[ 0.09553396  0.44250788 -0.05861192 -0.09691166  0.91531183 -0.29783008],[ 0.00749754  0.01957287 -0.03339365 -0.00780097  0.00256427 -0.06728676]
82,186,7983.646966743285,[0.16354461 0.16554364 0.15867568 0.16669941 0.16599981 0.17953685],7545.29678664755,[ 0.18958525  0.45452798 -0.10371873 -0.09476022  0.94276574 -0.38840002],[ 0.00763248  0.01704969 -0.03725151 -0.0053034   0.00249365 -0.07160771]
83,187,8129.042363836505,[0.16240253 0.16122501 0.17950311 0.17197712 0.16707905 0.15781317],7563.595550150289,[ 0.18766818  0.43409582 -0.18624018 -0.07754994  0.96010578 -0.31807966],[ 0.00705881  0.01455035 -0.04119573 -0.00285294  0.00244287 -0.05655645]
84,188,8073.461989137901,[0.16700614 0.16866598 0.16391003 0.16407557 0.16762622 0.16871607],7597.534848446185,[ 0.1859649   0.43443115 -0.21304444 -0.04427172  0.9549242  -0.3180041 ],[ 0.00613052  0.01157084 -0.03904736  0.0004315   0.00283165 -0.04519463]
85,189,7821.059657882989,[0.16469174 0.16843329 0.16285738 0.16331691 0.16771301 0.17298767],7390.1662729602995,[ 0.18302133  0.43726799 -0.2887232  -0.00501415  0.9570496  -0.28360157],[ 0.00506811  0.00894605 -0.0369091   0.00277638  0.00307214 -0.03121749]
86,190,7952.1163743973475,[0.16373427 0.16423359 0.16020979 0.16926906 0.16704821 0.17550507],7509.4838040588065,[ 0.17992581  0.41663674 -0.40332865  0.01677838  0.95990543 -0.16991771],[ 0.00234112  0.00568499 -0.03626145  0.00372451  0.00261646 -0.01663809]
87,191,7961.001355407915,[0.17175233 0.17334595 0.16248456 0.17064382 0.16597271 0.15580063],7640.148986111997,[ 0.1824702   0.26135195 -0.54375178  0.049822    0.94072127  0.10938635],"[ 5.11687659e-05  2.80767466e-03 -3.54019337e-02  5.20365295e-03
  2.61591112e-03  4.66170239e-03]"
88,192,8007.0865320661505,[0.16748039 0.16408925 0.17665683 0.16475008 0.16255457 0.16446887],7190.14185013526,[ 0.19599578  0.17293821 -0.65441214  0.08062123  0.98073337  0.22412355],[-0.00049049  0.00191256 -0.03443152  0.00692807  0.00248793  0.01138404]
89,193,8041.438224668671,[0.1672771  0.16443413 0.16436083 0.17304949 0.16696005 0.1639184 ],7276.514534659735,[ 0.19523361  0.06996655 -0.56618318  0.08520526  0.97506796  0.2407098 ],[-0.00044516  0.00063214 -0.02930453  0.00822939  0.00188101  0.01522085]
90,194,8103.932175581973,[0.16431753 0.16396609 0.18637913 0.15757644 0.16522988 0.16253093],6655.4653742500905,[ 0.21209403 -0.01176782 -0.70078414  0.11417688  1.06515649  0.32112457],"[-4.81105897e-05 -9.02543337e-04 -2.43042263e-02  1.00459842e-02
  1.46126337e-03  1.62553541e-02]"
91,195,8043.822478460836,[0.16564615 0.16467407 0.1682957  0.16575711 0.16953242 0.16609454],6663.595583055372,[ 0.20901759 -0.1011337  -0.54602421  0.11259616  1.00822088  0.3173233 ],"[-3.27478655e-06 -2.57845144e-03 -1.36479956e-02  1.05924834e-02
  1.04414257e-03  1.47983361e-02]"
92,196,8076.917187984683,[0.16826969 0.16074082 0.16967381 0.17633488 0.16639252 0.15858827],6651.060008074742,[ 0.21230508 -0.21620456 -0.52867446  0.21458016  1.01265416  0.30533962],[-0.00053484 -0.00478886 -0.00445731  0.01075469  0.00088948  0.01238288]
93,197,8289.161962726468,[0.15955567 0.16102564 0.17939426 0.16027258 0.16146435 0.1782875 ],6598.378032543287,[ 0.21028319 -0.59574689 -0.27276944  0.30528735  1.01500861  0.33793719],[-0.00035334 -0.00794672  0.00408745  0.0118384   0.00078705  0.00577548]
94,198,8403.653424495467,[0.16577385 0.16401148 0.1673406  0.1630769  0.16564229 0.17415489],6762.167530822637,[ 0.20695989 -0.66721368  0.26454112  0.29557451  0.5507266   0.34941156],[-0.00094595 -0.01078034  0.01496654  0.01240834  0.0005357   0.01107852]
95,199,8443.516282991739,[0.16749354 0.16726013 0.17081371 0.16147858 0.16766029 0.16529375],6772.2648450972665,[ 0.20867868 -0.655857    0.32391177  0.28732653  0.48825373  0.34768628],[-0.00102119 -0.01295898  0.02359095  0.01262468  0.00048572  0.02020003]
96,200,8334.200113576266,[0.166262   0.16391712 0.1689425  0.16817483 0.16807269 0.16463086],6787.04068519219,[ 0.205043   -0.58890631  0.37762227  0.2855687   0.38239523  0.33827713],[-0.00062658 -0.01400742  0.03059057  0.01224762  0.00067951  0.0243817 ]
97,201,8286.493834818495,[0.16795671 0.16893636 0.16936819 0.16947843 0.1665272  0.15773311],6655.8915818869755,[ 0.20950635 -0.60523529  0.42106991  0.29442855  0.35562909  0.3246014 ],[-0.0009544  -0.01589136  0.03494853  0.0117373   0.00070455  0.02293673]
