,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
53,157,9437.455055792547,[0.17239325 0.164118   0.16345469 0.17086712 0.16980307 0.15936388],8557.972520590565,[ 0.08103474  0.19146815  0.81274029  0.08427654  0.12586473 -0.29538445],[ 0.00352997  0.00530544  0.0160085  -0.00377942  0.0018603  -0.0154061 ]
54,158,9082.10956786545,[0.16889424 0.16983493 0.16337172 0.15691501 0.16817899 0.17280511],8011.06136501591,[ 0.12733406  0.20060614  0.81912339  0.08158153  0.13058595 -0.35923108],[ 0.00370293  0.00359972  0.00914439 -0.00103674  0.00184613 -0.01980648]
55,159,9096.756626633913,[0.16672715 0.16602703 0.16331052 0.17004762 0.16508542 0.16880226],7844.428956301499,[ 0.14530246  0.20443705  0.79437681  0.05183785  0.17625642 -0.37221059],[ 0.00369437  0.00224879  0.01458617 -0.01133004  0.00163366 -0.02361246]
56,160,8868.199291147526,[0.17368196 0.17551132 0.14011176 0.17132972 0.17372066 0.16564458],6979.077229562987,[ 0.24833415  0.23591329  0.68365864  0.05839388  0.20755917 -0.43385913],[ 0.00363429  0.00077823  0.00556453 -0.0064631   0.0013757  -0.02556445]
57,161,8876.494798231291,[0.16504847 0.16362033 0.16216962 0.1709668  0.16965788 0.1685369 ],6806.138536271797,[ 0.29631668  0.23777391  0.59905828 -0.10735897  0.42463072 -0.45042062],[ 0.00378138  0.0003342   0.00496679 -0.01620818  0.00122731 -0.02821307]
58,162,8980.873464602428,[0.16266419 0.16494361 0.16640618 0.1706152  0.16574459 0.16962623],6726.471142078394,[ 0.29609404  0.24092469  0.59898187 -0.11252206  0.43234696 -0.4558255 ],[ 0.00375971 -0.00064548  0.00867348 -0.01189497  0.00120537 -0.02911091]
59,163,8949.95797170991,[0.16563355 0.15596599 0.18369446 0.16503107 0.16745635 0.16221859],7069.459957518597,[ 0.27903757  0.21379417  0.58148456 -0.10028194  0.44667666 -0.42071103],[ 0.00366662 -0.00127842  0.00358173 -0.0068395   0.00121579 -0.02810601]
60,164,9057.482408531787,[0.16227699 0.16490403 0.16967157 0.16714954 0.16422497 0.1717729 ],7004.5082810478325,[ 0.31338433  0.21609799  0.59219656 -0.10274283  0.44963081 -0.46856686],[ 0.00350743 -0.00232129  0.00150057 -0.00800005  0.00122447 -0.02787751]
61,165,8934.255053477256,[0.16468244 0.16656426 0.16927037 0.1644891  0.17227679 0.16271704],7134.449969825877,[ 0.32209596  0.20916505  0.50655329 -0.09820763  0.50345194 -0.44305861],[ 0.00329012 -0.00315683 -0.00072776 -0.00950308  0.00120171 -0.02550342]
62,166,8860.580631484787,[0.16849497 0.16702489 0.17037752 0.15701267 0.16581047 0.17127948],7114.008870263471,[ 0.35208132  0.2085005   0.51507945 -0.09202731  0.49820354 -0.48183751],[ 0.00290984 -0.00396879 -0.00011741 -0.00966184  0.00130142 -0.02442172]
63,167,8927.417697855022,[0.16525216 0.16351905 0.16520905 0.16647446 0.16386702 0.17567825],6844.6612867100985,[ 0.36560594  0.21423901  0.52545031 -0.21753314  0.58671109 -0.47447321],[ 0.00259167 -0.00446719  0.00103109 -0.01966631  0.00129062 -0.02240667]
64,168,8968.824152498873,[0.16684967 0.17555772 0.16924402 0.17253793 0.16226768 0.15354298],7082.367425574032,[ 0.35539558  0.21912499  0.47700381 -0.21866709  0.55466371 -0.38752101],[ 0.00227226 -0.00525983  0.00164213 -0.01142819  0.0012114  -0.0181506 ]
65,169,8979.436292215929,[0.1676637  0.17235461 0.16647848 0.16543487 0.1628832  0.16518514],7103.534009881818,[ 0.39722614  0.22623502  0.47569106 -0.21669831  0.54549111 -0.42794502],[ 0.00201871 -0.00544964  0.00202284 -0.01224574  0.0009898  -0.01677099]
