,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
10,114,10071.268035740992,[0.16586071 0.1613014  0.18941886 0.15805249 0.16838195 0.15698458],8491.883713149366,[ 1.99809393 -0.14554896 -0.3962389  -0.09479709 -1.31411706  0.95260808],[ 0.00590708 -0.00888582 -0.0199249  -0.00197537 -0.0048141   0.01144114]
11,115,10175.429446487977,[0.17303724 0.1615773  0.16866847 0.15946815 0.16368897 0.17355987],9770.873514899004,[ 1.81617483 -0.13333785 -0.23412991 -0.07966463 -1.13357449  0.76453206],[ 0.00603081 -0.00885714 -0.01821105 -0.00141557 -0.00323784  0.01069433]
12,116,10173.87997839519,[0.17242039 0.16143033 0.16049377 0.17317094 0.16664761 0.16583696],10459.410709709573,[ 1.75518893 -0.18479702 -0.23177971 -0.07732469 -1.05883122  0.79754371],[ 0.00660744 -0.0086479  -0.01611733 -0.00120934 -0.00192493  0.01243594]
13,117,10604.242701638106,[0.16373599 0.15570893 0.15680842 0.15880524 0.16604296 0.19889847],12791.304785896107,[ 1.48082643 -0.20869769 -0.18588085 -0.0628019  -0.8991601   0.8757141 ],[ 0.00741825 -0.00868764 -0.01461597 -0.00049233 -0.00072488  0.01304396]
14,118,10865.145712612006,[0.15669866 0.17146282 0.17161972 0.1636897  0.165343   0.17118611],12214.548809776887,[ 1.49435561 -0.25213335 -0.20544044 -0.06620309 -0.9574298   0.98685107],"[ 8.32280162e-03 -8.89938472e-03 -1.33923203e-02  4.65893732e-05
  1.00504099e-03  2.48440227e-02]"
15,119,11006.521791165833,[0.16429857 0.16576975 0.1658013  0.16830531 0.16489898 0.17092609],12538.173872696221,[ 1.45398075 -0.24751783 -0.13595531 -0.06598527 -0.93496598  0.93044364],[ 0.00861995 -0.00866608 -0.0113141   0.00057481  0.00284279  0.03433345]
16,120,11345.152739090092,[0.16418969 0.17107686 0.15989428 0.16330615 0.16604677 0.17548625],13326.654392873601,[ 1.38916799 -0.24640414 -0.12372602 -0.06270465 -0.90339249  0.94705931],[ 0.00877364 -0.00840708 -0.00909023  0.0012868   0.00451273  0.04122275]
17,121,11436.997360921256,[0.16188182 0.16590362 0.18433283 0.1646644  0.16220378 0.16101355],12666.059224863508,[ 1.43133982 -0.27254926 -0.12656009 -0.06571876 -0.93266859  0.96615689],[ 0.0089942  -0.00741583 -0.00732426  0.00212046  0.00645772  0.04805516]
18,122,11493.142515363208,[0.16702134 0.17429949 0.18453296 0.1656681  0.16309441 0.1453837 ],11233.579975480126,[ 1.58367233 -0.32301222 -0.08558355 -0.07402972 -1.03429459  0.93324776],[ 0.0088464  -0.00646346 -0.00396388  0.00275229  0.00772199  0.04960414]
19,123,11402.986978951838,[0.16918027 0.17415247 0.16775177 0.16820313 0.16912881 0.15158355],10127.920966462292,[ 1.71882992 -0.37152655 -0.03354884 -0.08223968 -1.15532216  0.9238073 ],[ 0.00871547 -0.00502023  0.00074262  0.00326025  0.00835007  0.04333558]
20,124,11439.88020007741,[0.15807154 0.16028929 0.17921751 0.16739848 0.16153856 0.17348462],10115.478633673349,[ 1.56068886 -0.35896165 -0.01905119 -0.08298253 -1.02437868  0.92468518],[ 0.00859949 -0.00314035  0.00464218  0.00375169  0.00891074  0.03331694]
21,125,11929.065737268735,[0.16345576 0.16614376 0.16592463 0.15945388 0.16288445 0.18213752],11432.885200225637,[ 1.40019282 -0.33020695 -0.00339587 -0.07326151 -0.92383466  0.93050618],[ 0.00789942 -0.00177253  0.0091104   0.00424869  0.00867662  0.02580505]
22,126,12535.882101832163,[0.1601851  0.16494252 0.16629036 0.16624269 0.16405685 0.17828247],12354.675240967355,[ 1.30888403 -0.35646669  0.03810611 -0.07107382 -0.88446333  0.96501369],"[ 7.46744319e-03 -1.70412213e-05  1.36536808e-02  4.54741560e-03
  8.77144000e-03  2.44243025e-02]"
23,127,12415.238162721289,[0.16662748 0.17124869 0.15033625 0.17393866 0.16761771 0.1702312 ],12160.886818502402,[ 1.2872639  -0.36856492  0.07323368 -0.07464033 -0.89509166  0.97779933],[0.00712057 0.00220957 0.01773058 0.00543818 0.00939251 0.02788185]
24,128,12593.3445554267,[0.16438628 0.17133201 0.15775128 0.16750151 0.16301611 0.17601281],12806.882582490469,[ 1.22310428 -0.36499157  0.09833734 -0.0722641  -0.84338979  0.95920384],[0.00665229 0.00454048 0.01933768 0.00655178 0.00971077 0.02954626]
25,129,12482.202619643649,[0.16595121 0.15980464 0.16448851 0.16253645 0.15741991 0.18979928],15066.009159059578,[ 1.02625431 -0.29490578  0.09965724 -0.05938605 -0.67127285  0.89965313],[0.00617597 0.00734395 0.01981834 0.00772895 0.00970715 0.03260816]
26,130,12426.338041581117,[0.17387666 0.1708425  0.16565445 0.16664878 0.17885544 0.14412217],12987.956389040613,[ 1.23667907 -0.34917241  0.11558804 -0.06858787 -0.83207406  0.89756722],[0.00555619 0.00883102 0.01958269 0.00823238 0.00845187 0.03886475]
27,131,12534.335003245189,[0.15971999 0.16671464 0.16519166 0.16480648 0.17225524 0.17131198],12374.903670110703,[ 1.25495186 -0.34617435  0.12131427 -0.07181786 -0.91063701  0.95236309],[0.00532248 0.01037897 0.01932564 0.00855865 0.0084572  0.03513428]
28,132,12377.62802758426,[0.16758702 0.17400101 0.16674416 0.17472489 0.16762324 0.14931968],10935.355560238568,[ 1.36348585 -0.2746986   0.13564491 -0.08414497 -1.02357691  0.88328973],[0.00470244 0.01170713 0.01896098 0.00873844 0.00903447 0.03235846]
29,133,12563.06509245931,[0.15622599 0.16505078 0.1686585  0.16603104 0.16789859 0.17613511],10739.564788588807,[ 1.16289747 -0.09699385  0.14188712 -0.08664604 -1.06585663  0.94471194],[0.00400019 0.01321026 0.01822733 0.00920378 0.00930213 0.0238415 ]
30,134,12355.287801213284,[0.17458304 0.16606299 0.16944797 0.16514558 0.17128573 0.15347469],10065.47628036281,[ 1.16575212  0.07873976  0.15138935 -0.09010142 -1.14957139  0.84379159],[0.00275853 0.01436175 0.01785599 0.00967306 0.00976447 0.01878515]
31,135,12481.974334093185,[0.16530021 0.16781764 0.16194503 0.17491385 0.16404853 0.16597474],10153.10793034414,[ 0.87370706  0.4279909   0.14734876 -0.09471949 -1.13342244  0.77909522],[0.00185326 0.01471343 0.01736582 0.00965039 0.01019972 0.00916071]
32,136,12830.705645342201,[0.16616621 0.16718486 0.1649416  0.16886203 0.16390352 0.16894179],10367.205123661102,[ 0.17287298  1.16558348  0.14681596 -0.09662019 -0.41792351  0.02927128],[0.00098788 0.01512124 0.01672972 0.0102793  0.01035554 0.0004801 ]
33,137,12738.20285364246,[0.16735228 0.17304854 0.17080246 0.16578002 0.1664637  0.156553  ],10872.253992547627,[-0.15914114  1.14573444  0.11316424 -0.03589802  0.17168111 -0.23554062],[ 0.00051692  0.01577322  0.0162508   0.01122818  0.01052469 -0.00491118]
34,138,13110.981815952255,[0.16304663 0.17375682 0.16995085 0.16598939 0.16399622 0.16326009],11777.301853144538,[-0.22550188  1.11711191  0.03959457  0.09229601  0.37471208 -0.39821269],"[ 2.20251995e-05  1.65851713e-02  1.59522429e-02  1.17942428e-02
  1.04151950e-02 -1.36638922e-02]"
35,139,13268.093145636678,[0.1595438  0.168844   0.16098534 0.16815423 0.16735434 0.1751183 ],11908.798488009128,[-0.25850407  1.03535652  0.02810752  0.20085938  0.53553993 -0.54135929],[-0.00032904  0.01808328  0.01591255  0.01243332  0.01038455 -0.02024853]
36,140,13429.321777166282,[0.16421371 0.17633975 0.16278726 0.16656411 0.16319433 0.16690083],12624.615863793206,[-0.27895046  0.99732469  0.01950186  0.23765235  0.5421337  -0.51766212],[-0.001155    0.01944934  0.01553834  0.01310395  0.01046513 -0.02072556]
37,141,13195.32845365694,[0.17205309 0.15971308 0.1745993  0.17141284 0.17064887 0.15157282],12604.312924881582,[-0.34906706  0.94066802  0.02010841  0.30531199  0.54634774 -0.46336909],[-0.00195816  0.02130816  0.01502     0.01369676  0.01028025 -0.01964453]
38,142,13390.808968712752,[0.16345413 0.17945248 0.16390385 0.16234523 0.15872573 0.17211858],13070.465150139355,[-0.33509403  0.99139735  0.01935659  0.33381632  0.55801803 -0.56749426],[-0.00243319  0.02165455  0.01474017  0.01419767  0.0100851  -0.02581927]
39,143,13793.260879758393,[0.15858663 0.16221792 0.16449757 0.16598717 0.16807115 0.18063956],12745.27640782683,[-0.33687246  0.96321302  0.01466665  0.37071747  0.63811554 -0.64984022],[-0.00292184  0.02292129  0.01428994  0.0142977   0.00934034 -0.02673324]
40,144,14053.300122628973,[0.16452399 0.16065023 0.17052852 0.17251234 0.16542805 0.16635687],12725.85668556577,[-0.38445208  0.92234484  0.00969754  0.39161087  0.64639801 -0.58559918],[-0.00368216  0.02368214  0.01399428  0.01457703  0.00910356 -0.01888984]
41,145,14516.790014560895,[0.15727346 0.16252753 0.1842211  0.16443542 0.1615147  0.17002779],12690.311808903525,[-0.43497477  0.9317955   0.01110455  0.44564403  0.64895178 -0.60252109],[-0.00422926  0.02371252  0.01400176  0.01530104  0.00894283 -0.0117262 ]
42,146,14275.763471041046,[0.16489372 0.17342573 0.17475918 0.16729263 0.16663667 0.15299207],13569.263814983415,[-0.51110277  0.89190962  0.01071095  0.44740823  0.5968562  -0.43578222],[-0.00512663  0.02353046  0.01522006  0.01596231  0.00870541 -0.00303621]
43,147,14199.486098309984,[0.1646179  0.16949641 0.1675841  0.16446461 0.17053317 0.16330381],13995.391570609136,[-0.63397651  0.88230247  0.0103878   0.56409087  0.58903564 -0.41184027],[-0.00636463  0.02339389  0.01641676  0.01620128  0.00815737 -0.00250258]
44,148,14336.235737005798,[0.16715434 0.16131952 0.17306427 0.16764912 0.17192079 0.15889196],14289.03112526477,[-0.68524922  0.84558406  0.01899433  0.60806843  0.60089564 -0.38829324],[-0.00774885  0.02315046  0.01723852  0.01598234  0.00781644 -0.00343788]
45,149,14340.553653200132,[0.16871638 0.16917274 0.17178927 0.161115   0.16677687 0.16242973],14209.001404493716,[-0.7473349   0.86767386  0.04509634  0.61034168  0.60494129 -0.38071826],[-0.00867642  0.02242732  0.01826249  0.01583326  0.00800789 -0.00619052]
46,150,14380.142049820552,[0.16531352 0.16462721 0.17774119 0.15775242 0.16693183 0.16763382],13743.58136467259,[-0.75652893  0.87651078  0.04986366  0.59896825  0.62821328 -0.39702704],[-0.00913311  0.02178822  0.01928493  0.0152201   0.00807438 -0.00957071]
47,151,14435.55098637635,[0.16546025 0.16818487 0.16761222 0.1609879  0.16642462 0.17133014],13530.548362775917,[-0.73863945  0.87399411  0.05113865  0.59000601  0.63971141 -0.41621073],[-0.00953495  0.02096089  0.02059891  0.01402653  0.00808354 -0.01138147]
48,152,14654.625546397328,[0.16576086 0.16929584 0.16690554 0.17353519 0.16736849 0.15713409],14669.589824737306,[-0.67531339  0.80224634  0.04795578  0.57526107  0.61730563 -0.36745543],[-0.00984618  0.0202038   0.02153428  0.0125049   0.00801462 -0.01046574]
49,153,14931.0531721581,[0.16691349 0.1659016  0.16198325 0.16616431 0.16550156 0.1735358 ],14463.659294056022,[-0.70986342  0.82529743  0.1129345   0.59272724  0.64126427 -0.46236001],[-0.00983066  0.01967262  0.02236205  0.01171699  0.00812855 -0.01192879]
50,154,15540.790719564855,[0.15993618 0.17925902 0.1708583  0.16738463 0.15945845 0.16310342],16177.622449808892,[-0.63394235  0.7888484   0.10774346  0.55398593  0.57329369 -0.38992912],[-0.00935976  0.01915957  0.02274276  0.01100794  0.00828554 -0.00898279]
51,155,16051.14716065461,[0.16045846 0.18213726 0.16248262 0.16119165 0.16051204 0.17321797],17368.567034702523,[-0.63144452  0.82947496  0.12517078  0.51552796  0.55120343 -0.3899326 ],[-0.00893195  0.01969435  0.02343652  0.01070713  0.00824098 -0.00520515]
52,156,16473.120854553646,[0.16822294 0.16954725 0.16508917 0.16650287 0.16678047 0.1638573 ],18062.933932586973,[-0.64252     0.8306652   0.12238094  0.50835394  0.54443915 -0.36331923],[-0.00860284  0.02126214  0.02386733  0.01031558  0.00801149  0.00218993]
